placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Nebulae+Profit+Solutions/data=!4m7!3m6!1s0x80d9552a054081a9:0x7e6bf98aae1bdcd7!8m2!3d32.7161945!4d-117.1668994!16s%2Fg%2F11vs7v7rn9!19sChIJqYFABSpV2YAR19wbror5a34,Nebulae Profit Solutions,5.0,1,Accounting firm,"402 W Broadway Suite 400, San Diego, CA 92101, United States","PR8M+F6 San Diego, California, USA",https://www.nebulaeps.com/,+1 619-859-3409,Closes soon ⋅ 5 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PvqnC4L0e7hyOvL_3BQk0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.6364&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:10:19.486Z,,
https://www.google.com/maps/place/Banc+of+California+Corporate+Office%E2%80%94No+In-Person+Services/data=!4m7!3m6!1s0x80d95502544f836f:0x5387164ab50c4a5b!8m2!3d32.719319!4d-117.164436!16s%2Fg%2F11w85n_01t!19sChIJb4NPVAJV2YARW0oMtUoWh1M,Banc of California Corporate Office—No In-Person Services,,,Bank,"110 W. A Street Suites 2nd & 13th floor, San Diego, CA 92101, United States","PR9P+P6 San Diego, California, USA",http://bancofcal.com/,+1 877-770-2262,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oicdmHuPqIL29CsCF01uVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.75841&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:10:27.613Z,,
https://www.google.com/maps/place/Narey+CPA/data=!4m7!3m6!1s0x80d954f1a97398bf:0xd278bad4f05e1703!8m2!3d32.7630712!4d-117.113804!16s%2Fg%2F11f3rl8ddh!19sChIJv5hzqfFU2YARAxde8NS6eNI,Narey CPA,,,Certified public accountant,"3659 Adams Ave, San Diego, CA 92116, United States","QV7P+6F San Diego, California, USA",http://www.nareycpa.com/,+1 619-784-3377,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M7H-WbaQUUiQJjNBdqzheg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.17967&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:10:32.568Z,,
https://www.google.com/maps/place/Sandra+A+Lara+Income+Tax+%26+Bookkeeping/data=!4m7!3m6!1s0x80d9536f0729b679:0xffa24689c62f2be3!8m2!3d32.706641!4d-117.141359!16s%2Fg%2F11bbwnqkbn!19sChIJebYpB29T2YAR4ysvxolGov8,Sandra A Lara Income Tax & Bookkeeping,4.1,20,Tax preparation service,"2446 Imperial Ave, San Diego, CA 92102, United States","PV45+MF San Diego, California, USA",https://www.sandralaratax.com/,+1 619-696-9946,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mmaEPQLjIIPSCJvuTBHtug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.9612&pitch=0&thumbfov=100,false,10 am–6 pm,10 am–6 pm,10 am–3 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:10:37.743Z,,
https://www.google.com/maps/place/RJS+LAW/data=!4m7!3m6!1s0x80d9535beedb5819:0xaba8f28290347f6e!8m2!3d32.7186773!4d-117.161875!16s%2Fg%2F1vvdvhkj!19sChIJGVjb7ltT2YARbn80kILyqKs,RJS LAW,4.8,133,Tax attorney,"303 A St STE 400, San Diego, CA 92101, United States","PR9Q+F7 San Diego, California, USA",http://www.irssolution.com/,+1 619-595-1655,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO9Izk20KKE4aaCBRGZ_oyhxhAXsnvX7kHMlwWO=w621-h240-k-no,true,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:10:43.879Z,,
https://www.google.com/maps/place/California+Tax+Advisors+Inc/data=!4m7!3m6!1s0x80d953667faa0483:0xf36cfca465fae316!8m2!3d32.7107493!4d-117.1443015!16s%2Fg%2F12624wgdm!19sChIJgwSqf2ZT2YARFuP6ZaT8bPM,California Tax Advisors Inc,5.0,1,Tax consultant,"506 22nd St, San Diego, CA 92102, United States","PV64+77 San Diego, California, USA",https://www.cata.us/,+1 858-274-1040,Closed ⋅ Opens 11 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uC6BagOJkyr5mWBW5k-YMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.20296&pitch=0&thumbfov=100,true,11 am–4 pm,11 am–4 pm,12–3 pm,1–3 pm,11 am–4 pm,11 am–4 pm,11 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:10:50.107Z,,
https://www.google.com/maps/place/Logan+Tax+Service/data=!4m7!3m6!1s0x80d9536b8d65a353:0x3a8631159d276893!8m2!3d32.7014164!4d-117.1449039!16s%2Fg%2F1tgz5s85!19sChIJU6NljWtT2YARk2gnnRUxhjo,Logan Tax Service,4.4,27,Tax preparation service,"1879 Logan Ave, San Diego, CA 92113, United States","PV24+H2 San Diego, California, USA",http://logantaxservice.com/,+1 619-231-9942,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xsEw0DUq3wAnOMafMJLckA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.09143&pitch=0&thumbfov=100,true,10 am–6 pm,Closed,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:10:55.836Z,,
"https://www.google.com/maps/place/Michael+McEwen,+Forensic+Accountant/data=!4m7!3m6!1s0x80d95357b444d0df:0xc495fec51aaad182!8m2!3d32.7123604!4d-117.1644728!16s%2Fg%2F1tpc87np!19sChIJ39BEtFdT2YARgtGqGsX-lcQ","Michael McEwen, Forensic Accountant",,,Accountant,"113 W G St, San Diego, CA 92101, United States","PR6P+W6 San Diego, California, USA",http://forensicfrauddetective.com/,+1 800-205-0539,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8DWcQjrzzFpywUdm0e_R0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.09525&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:11:00.882Z,,
"https://www.google.com/maps/place/Debra+K.+Haverly,+CPA+APC/data=!4m7!3m6!1s0x80d955263aefa117:0x8aeb3791116dac19!8m2!3d32.759968!4d-117.160906!16s%2Fg%2F1tjwj0r6!19sChIJF6HvOiZV2YARGaxtEZE364o","Debra K. Haverly, CPA APC",3.3,7,Accountant,"411 Camino del Rio S #203, San Diego, CA 92108, United States","QR5Q+XJ San Diego, California, USA",,+1 619-567-2014,Closes soon ⋅ 5 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DxcWy8dXiIX3SKJfEKsJBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.77514&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:11:05.926Z,,
https://www.google.com/maps/place/Dechner+CPA+Financial+Services/data=!4m7!3m6!1s0x80d95560361cc9bf:0x4a9195aae0306b5b!8m2!3d32.8058822!4d-117.1194435!16s%2Fg%2F11g9n4_33c!19sChIJv8kcNmBV2YARW2sw4KqVkUo,Dechner CPA Financial Services,5.0,7,Accounting firm,"9655 Granite Ridge Dr #200, San Diego, CA 92123, United States","RV4J+96 San Diego, California, USA",http://dechnercpa.com/,+1 619-630-5240,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipNLRLMrCKf9Ki1WePvSjTet2UkG-O3alRf5npd4=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:11:11.191Z,,
https://www.google.com/maps/place/HOA+Accounting+Services/data=!4m7!3m6!1s0x80deabfaf7d55595:0xbcd780086b4801b3!8m2!3d32.7155732!4d-117.1606007!16s%2Fg%2F11fmvdlb7p!19sChIJlVXV9_qr3oARswFIawiA17w,HOA Accounting Services,,,Accounting firm,"421 Broadway Unit 644, San Diego, CA 92101, United States","PR8Q+6Q San Diego, California, USA",http://www.hoa-accounting.com/,+1 619-961-1000,Closes soon ⋅ 4:30 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F-PWWZmRcEBIy836c8Z0zA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.46355&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:11:16.718Z,,
https://www.google.com/maps/place/Abbo+Tax+CPA/data=!4m7!3m6!1s0x80d954a61e2ed2a1:0xe190995734efd462!8m2!3d32.7783915!4d-116.9895492!16s%2Fg%2F12hlc43rb!19sChIJodIuHqZU2YARYtTvNFeZkOE,Abbo Tax CPA,5.0,149,Certified public accountant,"9629 Grossmont Summit Dr, Casa De Oro-Mount Helix, CA 91941, United States","Q2H6+95 Casa De Oro-Mount Helix, California, USA",https://www.abbotax.com/,+1 619-269-8190,Closes soon ⋅ 5 pm ⋅ Opens 8:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipPSrrwYSBstlckG3AZXxxi8zaZ4G_OuAMKpNCMU=w600-h240-k-no,true,8:30 am–5 pm,8:30 am–4 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:11:21.752Z,,
"https://www.google.com/maps/place/Oladapo+A.+Olagbemi,+CPA/data=!4m7!3m6!1s0x80dbff93087fe253:0x7114a63b86ae7b3c!8m2!3d32.8223555!4d-117.1580887!16s%2Fg%2F11f3w9k86q!19sChIJU-J_CJP_24ARPHuuhjumFHE","Oladapo A. Olagbemi, CPA",2.8,49,Certified public accountant,"7710 Balboa Ave #224-E2, San Diego, CA 92111, United States","RRCR+WQ San Diego, California, USA",http://olagbemi-cpa.com/,+1 858-292-5861,Closes soon ⋅ 5 pm ⋅ Opens 12 pm Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Srdl0BWoCIVnl516629_Gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.559114&pitch=0&thumbfov=100,false,12–5 pm,12–5 pm,Closed,Closed,12–5 pm,12–5 pm,12–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:11:26.575Z,,
"https://www.google.com/maps/place/Blitz,+Lee+%26+Company/data=!4m7!3m6!1s0x80d955a52891bd47:0x1974c50d911c3fb7!8m2!3d32.7801114!4d-117.115485!16s%2Fg%2F1tgfdnkb!19sChIJR72RKKVV2YARtz8ckQ3FdBk","Blitz, Lee & Company",5.0,1,Certified public accountant,"3838 Camino Del Rio N UNIT 360, San Diego, CA 92108, United States","QVJM+2R San Diego, California, USA",,+1 619-283-5534,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mNSvmdT43dLzKsx-OFCccw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.98074&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:11:31.582Z,,
https://www.google.com/maps/place/Lotus+Accounting+and+Tax+Services/data=!4m7!3m6!1s0x80d955ee7643c389:0xd054b4b3a3a97508!8m2!3d32.7518526!4d-117.1458689!16s%2Fg%2F11ll4b6x0t!19sChIJicNDdu5V2YARCHWpo7O0VNA,Lotus Accounting and Tax Services,4.1,9,Tax consultant,"4075 Park Blvd #101B, San Diego, CA 92103, United States","QV23+PM San Diego, California, USA",https://lotustaxsd.com/,+1 619-846-7738,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tkg34v9dsb4HOqrzkqUUmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.23012&pitch=0&thumbfov=100,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,11 am–7 pm,10 am–8 pm,2–8 pm,10 am–8 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:11:36.713Z,,
"https://www.google.com/maps/place/Shah+%26+Co.,+Certified+Public+Accountants/data=!4m7!3m6!1s0x80d955aa8fb334d3:0x34fd040d5e0bed92!8m2!3d32.7794063!4d-117.1184553!16s%2Fg%2F11y50_fwjk!19sChIJ0zSzj6pV2YARku0LXg0E_TQ","Shah & Co., Certified Public Accountants",,,Accountant,"3550 Camino Del Rio N Suite 310, San Diego, CA 92108, United States","QVHJ+QJ San Diego, California, USA",https://www.shahcpa.co/,+1 619-567-2014,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipND9mU5wwHIMrN5UV9pJ9Qm5a702V0fGhEoV-A9=w408-h425-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:11:41.577Z,,
https://www.google.com/maps/place/San+Diego+CPA/data=!4m7!3m6!1s0x80dc0990cd4377df:0x830f39164e22f264!8m2!3d32.9487949!4d-117.2401914!16s%2Fg%2F11mv1pvp84!19sChIJ33dDzZAJ3IARZPIiThY5D4M,San Diego CPA,5.0,1,Tax preparation service,"12707 High Bluff Dr # 200, San Diego, CA 92130, United States","WQX5+GW San Diego, California, USA",https://sandiegocpa.com/,+1 619-880-9453,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPxnWLPuxR-_LQBkxlgtU9tYh2cUuwDkgeAuh_4=w408-h303-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:11:46.379Z,,
https://www.google.com/maps/place/Brotman+Law/data=!4m7!3m6!1s0x80d954c34dd8ccf3:0x7d73a8451de355a2!8m2!3d32.7162107!4d-117.1669839!16s%2Fg%2F1ydpv9ps8!19sChIJ88zYTcNU2YARolXjHUWoc30,Brotman Law,4.6,43,Tax attorney,"402 W Broadway, San Diego, CA 92101, United States","PR8M+F6 San Diego, California, USA",https://www.sambrotman.com/,+1 619-378-3138,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM-USNVJhjvDUwosruZIXIyb1AwH9PUDvfGz3vM=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:11:51.384Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Hoag+Brent+CPA/data=!4m7!3m6!1s0x80d95511dc8137eb:0x9fd8fa57a5e8c8c5!8m2!3d32.7747536!4d-117.1381918!16s%2Fg%2F1tg5cd7x!19sChIJ6zeB3BFV2YARxcjopVf62J8,Hoag Brent CPA,3.0,4,Certified public accountant,"8885 Rio San Diego Dr # 215, San Diego, CA 92108, United States","QVF6+WP San Diego, California, USA",https://www.brenthoagcpa.com/,+1 619-294-9876,Closes soon ⋅ 5 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KwbM8AnFapUToQSiuNOIZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.18398&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:11:56.453Z,,
https://www.google.com/maps/place/Leaf+%26+Cole+LLP/data=!4m7!3m6!1s0x80d95506f17299bb:0xb8f88809c6b0df50!8m2!3d32.7704896!4d-117.134791!16s%2Fg%2F1tdqnynk!19sChIJu5ly8QZV2YARUN-wxgmI-Lg,Leaf & Cole LLP,5.0,3,Accountant,"2810 Camino del Rio S #200, San Diego, CA 92108, United States","QVC8+53 San Diego, California, USA",http://www.leafcole.com/,+1 619-294-7200,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noKZPGqrVovXvLXydL5-Rp0-Hl2-xIx0Ii2r8YOMzCDGCPJvvbPTNH9G0Jv-BFdH18iGEQYbxJeZPluPd3OreGBBeRP5UItiA7KRFO2lThWcu40ErYbD5VCRUXT4wXly3EvOX8=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:12:01.668Z,,
https://www.google.com/maps/place/Eaker+P%C3%A9rez+Law/data=!4m7!3m6!1s0x80d954b00460eb2b:0xd64afbe38d5a06d8!8m2!3d32.7206573!4d-117.1677551!16s%2Fg%2F11cn5m032z!19sChIJK-tgBLBU2YAR2AZajeP7StY,Eaker Pérez Law,5.0,20,Tax attorney,"555 W Beech St # 418, San Diego, CA 92101, United States","PRCJ+7V San Diego, California, USA",http://eakerperezlaw.com/,+1 619-348-5944,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipPH2HmxqU7OG0HLIBxm1L65YeeQPhr_jrH7jhxi=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:12:06.722Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Golden+Hill+Tax+Solutions/data=!4m7!3m6!1s0x80d9553d595006d7:0xea420656c5273f48!8m2!3d32.7182269!4d-117.1340678!16s%2Fg%2F1ptxsj125!19sChIJ1wZQWT1V2YARSD8nxVYGQuo,Golden Hill Tax Solutions,4.8,12,Tax preparation service,"1212 28th St, San Diego, CA 92102, United States","PV98+79 San Diego, California, USA",http://goldenhilltax.com/,+1 619-804-8835,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOHOaIhzI0FoPe2ZEQno6h679vG0A6UpHY3JuZy=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,11 am–3 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:12:11.588Z,,
https://www.google.com/maps/place/Ruth+Rose+CPA/data=!4m7!3m6!1s0x80dbf936936fffff:0xb33b6813f7def434!8m2!3d32.9027002!4d-117.0995202!16s%2Fg%2F11c6cx8yhk!19sChIJ__9vkzb524ARNPTe9xNoO7M,Ruth Rose CPA,5.0,9,Certified public accountant,"9984 Scripps Ranch Blvd #137, San Diego, CA 92131, United States","WW32+35 San Diego, California, USA",,+1 858-267-6267,Closes soon ⋅ 5 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D0k0LMxAu7L8hMPFtolv4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.769085&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:12:16.541Z,Identifies as women-owned,
"https://www.google.com/maps/place/Faye+Woodard+CPA,+Inc/data=!4m7!3m6!1s0x80d9558b33e61ced:0x5723a6acda205772!8m2!3d32.7735028!4d-117.1559132!16s%2Fg%2F11vwhvt0y1!19sChIJ7RzmM4tV2YARclcg2qymI1c","Faye Woodard CPA, Inc",,,Certified public accountant,"7840 Mission Center Ct # 101, San Diego, CA 92108, United States","QRFV+CJ San Diego, California, USA",https://woodard-cpa.com/,+1 619-574-1236 ext. 103,Closes soon ⋅ 5 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Eci-fevpuzKb6uM8MtAAvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.230455&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:12:21.243Z,Identifies as women-owned,
"https://www.google.com/maps/place/Sally+Sackett,+CPA,+A+Professional+Corporation/data=!4m7!3m6!1s0x80deaba687b7cc9b:0x56fd3466b4814f6b!8m2!3d32.734187!4d-117.216478!16s%2Fg%2F11cp7krsg7!19sChIJm8y3h6ar3oARa0-BtGY0_VY","Sally Sackett, CPA, A Professional Corporation",3.7,3,Accountant,"Sports Club, 2305 Historic Decatur Rd, San Diego, CA 92106, United States","PQMM+MC San Diego, California, USA",,+1 619-930-5452,Closes soon ⋅ 5 pm ⋅ Opens 8:30 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aKb04OBDiOJwbmH4W2Docw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.80734&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:12:26.200Z,,
https://www.google.com/maps/place/Proko+Uribe+%26+Maynard+LLP/data=!4m7!3m6!1s0x80d955397bc733f3:0xf2913c6febe248ba!8m2!3d32.76556!4d-117.1616454!16s%2Fg%2F1v44f7t7!19sChIJ8zPHezlV2YARukji6288kfI,Proko Uribe & Maynard LLP,5.0,2,Accountant,"591 Camino De La Reina suite 1125, San Diego, CA 92108, United States","QR8Q+68 San Diego, California, USA",https://www.sdcpas.biz/,+1 619-297-9116,Closes soon ⋅ 5 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JW-Da5XnpJGxuqxuQQq2yQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.51344&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:12:30.895Z,,
"https://www.google.com/maps/place/Cashuk,+Wiseman,+Goldberg,+Birnbaum+%26+Salem,+LLP/data=!4m7!3m6!1s0x80d955a8a1741a53:0x8292ff708192f050!8m2!3d32.7695417!4d-117.1324958!16s%2Fg%2F1thf8vnf!19sChIJUxp0oahV2YARUPCSgXD_koI","Cashuk, Wiseman, Goldberg, Birnbaum & Salem, LLP",5.0,3,Tax preparation service,"2851 Camino del Rio S UNIT 410, San Diego, CA 92108, United States","QV99+R2 San Diego, California, USA",http://cwgcpa.com/,+1 619-563-0145,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4NKYqyIgQBF5Y5U0gxvwMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.86661&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:12:35.771Z,,
"https://www.google.com/maps/place/Mark+Wilson,+Certified+Public+Accountants/data=!4m7!3m6!1s0x80dbfe497b1a2125:0xad4d3e34d8e6d797!8m2!3d32.8315837!4d-117.1200743!16s%2Fg%2F1260lj3xy!19sChIJJSEae0n-24ARl9fm2DQ-Ta0","Mark Wilson, Certified Public Accountants",5.0,1,Certified public accountant,"5151 Murphy Canyon Rd Suite 135, San Diego, CA 92123, United States","RVJH+JX San Diego, California, USA",,+1 619-649-0712,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Av9pM0cdVDOwv0W7Wu7eng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.50505&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:12:38.398Z,,
