placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,info,attributes,error
https://www.google.com/maps/place/Lubbock+Acupuncture+-+Broussard+Chiropractic/data=!4m7!3m6!1s0x86fe72f9b5ba7f97:0x81f77b0d6770b958!8m2!3d33.5309329!4d-101.955138!16s%2Fg%2F1tdyr7by!19sChIJl3-6tfly_oYRWLlwZw1794E,Lubbock Acupuncture - Broussard Chiropractic,5.0,41,Chiropractor,"7021 Kewanee Ave Building 3-101, Lubbock, TX 79424, United States","G2JV+9W Lubbock, Texas, USA",http://cajunchiro.net/,+1 806-796-0098,Closes soon · 11:30 am · Reopens 2:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwephVpFi-C_RSdh4XiK3WJLFAGYqKZwhzm4pv_PP0M3AZPNJExolRKjXONrOZTAuMcZMSut1j-fWTk3OEPpp91lnn4XwSmRIT28wGSYDO0PTdqcgtaWSLopU8ndOadrT1BaVW5VLxodP39eB=w408-h544-k-no,true,"8:30–11:30 am, 2:30–5:30 pm","8:30–11:30 am, 2:30–5:30 pm","8:30–11:30 am, 2:30–5:30 pm","8:30–11:30 am, 2:30–5:30 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:10:28.575Z,,,,
https://www.google.com/maps/place/Helton+Physical+Medicine+and+Wellness/data=!4m7!3m6!1s0x2faa2faf41d6f40d:0x8f3e78d178d3885b!8m2!3d33.497041!4d-101.904411!16s%2Fg%2F11tjm49s7n!19sChIJDfTWQa8vqi8RW4jTeNF4Po8,Helton Physical Medicine and Wellness,5.0,3,Medical clinic,"10611 Quaker Ave, Lubbock, TX 79424, United States","F3WW+R6 Lubbock, Texas, USA",https://www.helton.clinic/,+1 806-797-4000,Open · Closes 12:30 pm · Reopens 2:30 pm,https://lh3.googleusercontent.com/p/AF1QipP0br48DTCHB88CAWtgBVWN-JdLslSXqRwavjpT=w408-h544-k-no,true,"9 am–12:30 pm, 2:30–5:30 pm",9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:10:33.538Z,,,,
https://www.google.com/maps/place/UMC+Cardiac+and+Pulmonary+Rehabilitation/data=!4m7!3m6!1s0x86fe0d57efb10a97:0xe28e7c9ccf315cfc!8m2!3d33.5884507!4d-101.8899904!16s%2Fg%2F1tg9h_q_!19sChIJlwqx71cN_oYR_Fwxz5x8juI,UMC Cardiac and Pulmonary Rehabilitation,5.0,2,Medical clinic,"3502 9th Street Medical Office Plaza I, # 410, Lubbock, TX 79415, United States","H4Q6+92 Lubbock, Texas, USA",https://www.umchealthsystem.com/locations/umc-cardiac-and-pulmonary-rehab/,+1 806-775-8950,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPSwk7lYzDIZm-rYDoW9CkfcVIUqK4iDn09Ku_x=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:10:38.177Z,,,,
https://www.google.com/maps/place/bioworX+Lubbock/data=!4m7!3m6!1s0x86fe734d67ab354b:0xec8483dc0c085124!8m2!3d33.5059305!4d-101.9243998!16s%2Fg%2F11kqw5xn7k!19sChIJSzWrZ01z_oYRJFEIDNyDhOw,bioworX Lubbock,5.0,130,Wellness center,"5214 98th St #205, Lubbock, TX 79424, United States","G34G+96 Lubbock, Texas, USA",https://mybioworx.com/lubbock-tx/,+1 806-853-9002,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipN649Fp_E81QT8ub8dxNF6zmd3hHOJQJvBWVXx4=w408-h544-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,12–4 pm,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:10:43.023Z,,Identifies as veteran-owned,,
"https://www.google.com/maps/place/Jaou-Chen+Huang,+MD/data=!4m7!3m6!1s0x86fe0d545d4d08eb:0x16a723d8b8aedde0!8m2!3d33.5876892!4d-101.8900511!16s%2Fg%2F11fv3fc0k2!19sChIJ6whNXVQN_oYR4N2uuNgjpxY","Jaou-Chen Huang, MD",5.0,12,Obstetrician-gynecologist,"for Fertility & Reproductive Surgery, Physicians UMC Medical Office Plaza 2 Center, Texas Tech, 808 Joliet Ave Suite 230, Lubbock, TX 79415, United States","H4Q5+3X Lubbock, Texas, USA",https://www.texastechphysicians.com/clinics/lubbock/obgyn/rei.aspx?utm_source=GMBSocialClimb&utm_medium=Jaou-ChenHuang%2CMD,+1 806-743-4256,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7uotenMuD66mFVx0pX7giw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.1508&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:10:47.743Z,,,,
https://www.google.com/maps/place/Lubbock+Spine+Institute/data=!4m7!3m6!1s0x86fe72ab02fd1b77:0x59f8c2a7f88f5d1e!8m2!3d33.5747892!4d-101.8896039!16s%2Fg%2F1tf58bln!19sChIJdxv9Aqty_oYRHl2P-KfC-Fk,Lubbock Spine Institute,4.2,300,Pain control clinic,"3419 22nd St, Lubbock, TX 79410, United States","H4F6+W5 Lubbock, Texas, USA",https://www.lubbockspineinstitute.com/,+1 806-796-3000,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMB8YZQxixLmilJceD3TicO8KKqDOHD9frmgFa9=w408-h251-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:10:52.464Z,,,,
https://www.google.com/maps/place/Global+Health+Chiropractic/data=!4m7!3m6!1s0x86fe0d3ecf5d48cb:0x460d63a98186a318!8m2!3d33.5207537!4d-101.9248394!16s%2Fg%2F1tr1803g!19sChIJy0hdzz4N_oYRGKOGgaljDUY,Global Health Chiropractic,5.0,337,Chiropractor,"8004 Abbeville Ave, Lubbock, TX 79424, United States","G3CG+83 Lubbock, Texas, USA",https://createyourwellness.com/,+1 806-722-3533,"Closes soon · 12 pm · Reopens 3 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipOKrJ9V8aATkA5fS2so5p0XQ_Uo7LUlYAtRtC98=w408-h271-k-no,true,"9 am–12 pm, 3–6 pm",7:30 am–5 pm,"10 am–12:30 pm, 3–5 pm",9 am–5:30 pm,10 am–12:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:10:57.413Z,,,,
https://www.google.com/maps/place/Innate+Wellness+Chiropractic/data=!4m7!3m6!1s0x86fe72503e3a80b9:0x62d86f6bce9ac193!8m2!3d33.5341746!4d-101.9251113!16s%2Fg%2F12jlny5rs!19sChIJuYA6PlBy_oYRk8Gazmtv2GI,Innate Wellness Chiropractic,5.0,7,Chiropractor,"6701 Aberdeen Ave Suite 11, Lubbock, TX 79424, United States","G3MF+MX Lubbock, Texas, USA",https://www.fhwlubbock.com/,+1 806-687-9355,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1HBcdLCjJfj-mOQXtez7zw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.82752&pitch=0&thumbfov=100,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:02.290Z,,,,
"https://www.google.com/maps/place/Yan+Zhang,+AC/data=!4m7!3m6!1s0x86fe0d58535f631b:0x3e4f03ecbc91dd75!8m2!3d33.5914911!4d-101.891949!16s%2Fg%2F1tdgkq72!19sChIJG2NfU1gN_oYRdd2RvOwDTz4","Yan Zhang, AC",,,Acupuncturist,"3601 4th St, Lubbock, TX 79430, United States","H4R5+H6 Lubbock, Texas, USA",http://www.texastechphysicians.com/,+1 806-743-2757,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EwR5qF8qCeEuaX34XQF6UA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.35028&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:04.980Z,,,,
"https://www.google.com/maps/place/Deephak+Swaminath,+MD/data=!4m7!3m6!1s0x86fe0d5987d17b13:0x17df2a2094f0765b!8m2!3d33.5887708!4d-101.8918661!16s%2Fg%2F11hfjrfm4r!19sChIJE3vRh1kN_oYRW3bwlCAq3xc","Deephak Swaminath, MD",4.8,117,Cardiologist,"Texas Tech Physician Medical Pavilion Center for Cardiovascular Health, 3601 4th St 1st Floor, Lubbock, TX 79430, United States","H4Q5+G7 Lubbock, Texas, USA",https://www.texastechphysicians.com/clinics/lubbock/ccvh/default.aspx?utm_source=GMBSocialClimb&utm_medium=DeephakSwaminath%2CMD,+1 806-743-1501,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOPXiLYMoiKnlGUvOw7XWAVZMqlcI2D1JmiQnYE=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:09.904Z,,,,
"https://www.google.com/maps/place/Tommy+Pool,+LPC,+LCDC,+CART/data=!4m7!3m6!1s0x86fe6d31819aa299:0xf450f68d74082040!8m2!3d33.5405062!4d-101.8726122!16s%2Fg%2F11sbd47zp4!19sChIJmaKagTFt_oYRQCAIdI32UPQ","Tommy Pool, LPC, LCDC, CART",,,Naturopathic practitioner,"2516 59th St, Lubbock, TX 79413, United States","G4RG+6X Lubbock, Texas, USA",,+1 432-653-4981,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP5RoRlMXUX6nM4s9SDUbDXpl6mr4_r9QwGMLWy=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:14.798Z,,,,
https://www.google.com/maps/place/Well+of+Life+Chiropractic/data=!4m7!3m6!1s0x8ae1d97fa1b62131:0x5ba770ca2e90fb10!8m2!3d33.5341045!4d-101.9248969!16s%2Fg%2F11sjg2bc9j!19sChIJMSG2oX_Z4YoREPuQLspwp1s,Well of Life Chiropractic,4.9,19,Chiropractor,"6701 Aberdeen Ave Suite 11, Lubbock, TX 79424, United States","G3MG+J2 Lubbock, Texas, USA",https://www.welloflifechiro.com/,+1 806-687-9355,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNxZkpRKxFBsE1kyA_3IO5iOv1h-DHhJaaniTR6=w408-h544-k-no,true,8 am–5 pm,9 am–5 pm,8 am–1 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:20.024Z,,,,
https://www.google.com/maps/place/Rivendell+House+of+Healing/data=!4m7!3m6!1s0x86fe7351643bfb5f:0x14b59c22fcf98ccd!8m2!3d33.5274709!4d-101.9081449!16s%2Fg%2F11mcvpnbvv!19sChIJX_s7ZFFz_oYRzYz5_CKctRQ,Rivendell House of Healing,5.0,1,Health spa,"4416 74th St Suite #86, Lubbock, TX 79424, United States","G3GR+XP Lubbock, Texas, USA",https://www.rivendellhoh.com/,+1 806-535-8313,Closed · Opens 3 pm Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A6VH1ZneEYNRiONe6Ual6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.68367&pitch=0&thumbfov=100,true,Closed,Closed,Closed,3–6 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:25.514Z,,,,
https://www.google.com/maps/place/Kat+Irwin/data=!4m7!3m6!1s0x86fe0db46de34447:0xd59e660ab9a96029!8m2!3d33.5928443!4d-101.9156833!16s%2Fg%2F11w3zx193x!19sChIJR0TjbbQN_oYRKWCpuQpmntU,Kat Irwin,,,Reiki therapist,"4716 4th St #102, Lubbock, TX 79416, United States","H3VM+4P Lubbock, Texas, USA",https://www.katherineirwin.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4317094061845507442,+1 806-370-0275,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ehQdpH-ups3pNGlYmvtWvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.41953&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:30.319Z,,,,
"https://www.google.com/maps/place/Mohammed+Bakdash,+MD/data=!4m7!3m6!1s0x86fe72b435884e57:0x505af3e40f770c8e!8m2!3d33.571643!4d-101.908313!16s%2Fg%2F1tkkv9zb!19sChIJV06INbRy_oYRjgx3D-TzWlA","Mohammed Bakdash, MD",4.2,5,Endocrinologist,"4515 Marsha Sharp Fwy W, Lubbock, TX 79407, United States","H3CR+MM Lubbock, Texas, USA",https://www.providence.org/doctors/endocrinology/tx/lubbock/mohammed-bakdash-1629066964?ls=provider&y_source=1_NDQxMzYwMjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 806-744-7223,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S40OzFeWildMyjfafsyqzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.07014&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:33.339Z,,,,
https://www.google.com/maps/place/Yusai+Acupuncture+%26+Alternative+Medicine/data=!4m7!3m6!1s0x86fe729401e1d5e5:0x20142fb7ccf37186!8m2!3d33.5019555!4d-101.9035341!16s%2Fg%2F11c23kdcvb!19sChIJ5dXhAZRy_oYRhnHzzLcvFCA,Yusai Acupuncture & Alternative Medicine,4.8,20,Acupuncture clinic,"4216 102nd St, Lubbock, TX 79423, United States","G32W+QH Lubbock, Texas, USA",http://yusaiacu.com/,+1 720-878-2829,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dCPxBdsCB2yx5F36Qke58A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.38725&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:38.331Z,,,,
https://www.google.com/maps/place/CBD+Plus+USA+%7C+Frankford+Ave./data=!4m7!3m6!1s0x86fe0d225d699c03:0x5bf98be876b33f42!8m2!3d33.5938818!4d-101.938997!16s%2Fg%2F11fmv2yh05!19sChIJA5xpXSIN_oYRQj-zduiL-Vs,CBD Plus USA | Frankford Ave.,4.9,186,Cannabis store,"305 Frankford Ave Unit 200, Lubbock, TX 79416, United States","H3V6+HC Lubbock, Texas, USA",https://cbdplususa.com/,+1 806-230-1170,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqewwi61Oxj2nobsj3qH0AtlLHcG08VFggZG_GS6zORIZhRm4Ho50YFKsVFr_LO_-sHDrZyUlZe-TjsladIGF2CET0RVm22GJj0TnFoQU9yEgP2DTGuzbMmxfpD6MnFycCZoHKQ=w408-h544-k-no,true,Closed,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:43.454Z,,,· In-store shopping · Delivery,
"https://www.google.com/maps/place/Dr.+Jorge+E.+Burgueno,+MD/data=!4m7!3m6!1s0x86fe72aae453d4b9:0x51abc344c58a9126!8m2!3d33.5763289!4d-101.8911512!16s%2Fg%2F1t_tkrd3!19sChIJudRT5Kpy_oYRJpGKxUTDq1E","Dr. Jorge E. Burgueno, MD",,,Acupuncturist,"3506 21st St #605, Lubbock, TX 79410, United States","H4G5+GG Lubbock, Texas, USA",http://www.covmedgroup.org/,+1 806-725-4130,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n6g6LMtyVgoGXGkDyN7rYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.65067&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:46.126Z,,,,
https://www.google.com/maps/place/Bottled+Botanicals/data=!4m7!3m6!1s0x86fe6d80f9c90001:0xce03db631e886b24!8m2!3d33.5313967!4d-101.8869555!16s%2Fg%2F11sw6r9w4d!19sChIJAQDJ-YBt_oYRJGuIHmPbA84,Bottled Botanicals,5.0,7,Herbalist,"6923 Indiana Ave Ste. 335, Lubbock, TX 79413, United States","G4J7+H6 Lubbock, Texas, USA",https://onlybottledbotanicals.com/,+1 806-777-3607,,https://lh3.googleusercontent.com/p/AF1QipOGtlr5Z3OUVOc7R-VIR4q9H5XhiFnni15Wv4-T=w408-h605-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:50.897Z,true,LGBTQ+ friendly,,
https://www.google.com/maps/place/Endurance+Chiropractic+and+Sports+Therapy/data=!4m7!3m6!1s0x86fe729a00b4f1df:0x23e7029d794e3cfa!8m2!3d33.531039!4d-101.954622!16s%2Fg%2F11cnwj84mh!19sChIJ3_G0AJpy_oYR-jxOeZ0C5yM,Endurance Chiropractic and Sports Therapy,5.0,114,Chiropractor,"7021 Kewanee Ave Bldg. 9, Ste. 103, Lubbock, TX 79424, United States","G2JW+C5 Lubbock, Texas, USA",http://www.endurancechiro.com/,+1 806-319-7441,Closes soon · 12 pm · Reopens 2 pm,https://lh3.googleusercontent.com/p/AF1QipMeIXVWLC8macZ_hY8Pg_n30b6YN6_ENKUUvtnf=w408-h306-k-no,true,"7 am–12 pm, 2–5 pm","10:30 am–12:30 pm, 4–6:30 pm",Closed,"8:30 am–12 pm, 4–6:30 pm",7–11 am,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:11:55.909Z,,,,
https://www.google.com/maps/place/Texas+Tech+Physicians:+Urology/data=!4m7!3m6!1s0x86fe0d2695d3f413:0x13af3562e4ed60cd!8m2!3d33.5901674!4d-101.8903305!16s%2Fg%2F11pdmw2y09!19sChIJE_TTlSYN_oYRzWDt5GI1rxM,Texas Tech Physicians: Urology,4.9,448,Urology clinic,"3601 4th St, Lubbock, TX 79430, United States","H4R5+3V Lubbock, Texas, USA",https://www.texastechphysicians.com/lubbock/urology/default.aspx?utm_source=GMBSocialClimb&utm_medium=TexasTechPhysicians%3AUrology,+1 806-743-1810,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMyT8vxqkGOrfF-QoJkW8Zg25yr7GsS10S0ySd9=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:12:01.032Z,,,,
"https://www.google.com/maps/place/David+W.+Blann,+MD/data=!4m7!3m6!1s0x86fe72b2a2b08bb1:0xbf8167b8df311cad!8m2!3d33.5757921!4d-101.9013101!16s%2Fg%2F1tfmj803!19sChIJsYuworJy_oYRrRwx37hngb8","David W. Blann, MD",4.4,63,Women's health clinic,"2102 Oxford Ave Suite A, Lubbock, TX 79410, United States","H3GX+8F Lubbock, Texas, USA",https://www.providence.org/doctors/obstetrics-and-gynecology/tx/lubbock/david-blann-1851355010?ls=provider&y_source=1_NTk1NzQxOTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 806-725-6963,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a_iT9bRp1PU6QeSHLhHyIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.03207&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:12:03.878Z,,,,
https://www.google.com/maps/place/Cendant+Stem+Cell+Center/data=!4m7!3m6!1s0x86fe7361ee56b745:0x49422b001e8217aa!8m2!3d33.531788!4d-101.920085!16s%2Fg%2F11pyb1v16w!19sChIJRbdW7mFz_oYRqheCHgArQkk,Cendant Stem Cell Center,4.7,10,Medical clinic,"5152 69th St STE 101, Lubbock, TX 79424, United States","G3JH+PX Lubbock, Texas, USA",http://www.cendanthealth.com/,+1 806-500-9948,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RPl8uulVxmAJvLJeAReXNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.5282&pitch=0&thumbfov=100,false,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9:30 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:12:08.656Z,,,,
https://www.google.com/maps/place/Divine+Intentions+for+Mind+Body+and+Soul/data=!4m7!3m6!1s0x86fe6d4603dec7db:0x21b9100221ca8398!8m2!3d33.5320101!4d-101.9132214!16s%2Fg%2F11m9vqc_p1!19sChIJ28feA0Zt_oYRmIPKIQIQuSE,Divine Intentions for Mind Body and Soul,5.0,2,Reiki therapist,"4747 S Loop 289 #150, Lubbock, TX 79424, United States","G3JP+RP Lubbock, Texas, USA",,+1 806-370-3222,Open · Closes 5 pm · Reopens 6 pm,https://lh3.googleusercontent.com/p/AF1QipP_FrwPzJcn3Y5Q951MGGM-gjrHJO6OeGZRO7Y6=w408-h306-k-no,true,"9 am–5 pm, 6–9 pm","9 am–5 pm, 6–9 pm","9 am–5 pm, 6–9 pm","9 am–5 pm, 6–9 pm","9 am–5 pm, 6–9 pm",10 am–9 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:12:13.635Z,,,,
https://www.google.com/maps/place/HealthSource+Chiropractic+of+Southwest+Lubbock/data=!4m7!3m6!1s0x86fe73d7e9286729:0xf6c49116ed458f88!8m2!3d33.5254633!4d-101.9580775!16s%2Fg%2F11vz0wht1d!19sChIJKWco6ddz_oYRiI9F7RaRxPY,HealthSource Chiropractic of Southwest Lubbock,5.0,88,Chiropractor,"7604 Milwaukee Ave Suite 200, Lubbock, TX 79424, United States","G2GR+5Q Lubbock, Texas, USA",https://www.healthsourcechiro.com/location/southwest-lubbock,+1 806-902-8500,"Closes soon · 12 pm · Reopens 2 pm

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMYWDdjwBqzO80pxDwUpOtKPN5mEwiGutS_6O9m=w425-h240-k-no,true,"8:30 am–12 pm, 2–6 pm",2–6 pm,"8:30 am–12 pm, 2–6 pm","8:30 am–12 pm, 2–6 pm",8:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:12:18.588Z,,,,
https://www.google.com/maps/place/University+Medical+Center/data=!4m7!3m6!1s0x86fe12a7eb127fdf:0x994311962dc7ff38!8m2!3d33.5879441!4d-101.8912776!16s%2Fg%2F1tfqlv8d!19sChIJ338S66cS_oYROP_HLZYRQ5k,University Medical Center,3.5,547,University hospital,"602 Indiana Ave, Lubbock, TX 79415, United States","H4Q5+5F Lubbock, Texas, USA",https://www.umchealthsystem.com/locations/university-medical-center/,+1 806-775-8200,,https://lh3.googleusercontent.com/p/AF1QipMEg1Pnbzo8_6pUPOQDYrr5aoKd3q0PJf4VoMuc=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:12:23.538Z,,,,
https://www.google.com/maps/place/MaxLiving+Chiropractic-+Lubbock/data=!4m7!3m6!1s0x86fe737ce5bdac97:0xca72dcceaa021163!8m2!3d33.5330018!4d-101.9576756!16s%2Fg%2F11x96pmdfv!19sChIJl6y95Xxz_oYRYxECqs7ccso,MaxLiving Chiropractic- Lubbock,5.0,33,Chiropractor,"6620 Milwaukee Ave #300, Lubbock, TX 79424, United States","G2MR+6W Lubbock, Texas, USA",https://www.maxliving.com/clinic/maxliving-chiropractic-lubbock,+1 806-701-1269,Closed · Opens 3 pm,https://lh3.googleusercontent.com/p/AF1QipM2zUplOz0ZNUw9rNzzNlU_rwZ8n9MCHUj1LOLd=w408-h347-k-no,true,"7:30–10 am, 3–6 pm",3–6 pm,"7:30–10 am, 3–6 pm",7:30–10:30 am,7:30–10:30 am,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:12:28.776Z,,Identifies as women-owned,,
"https://www.google.com/maps/place/Loreann+Ranee,+LMT/data=!4m7!3m6!1s0x86fe732454fedd95:0xe80e2df27a4c3eca!8m2!3d33.5302184!4d-101.8862616!16s%2Fg%2F11s44csjfv!19sChIJld3-VCRz_oYRyj5MevItDug","Loreann Ranee, LMT",4.9,10,Massage therapist,"3331 70th St suite 200, Lubbock, TX 79413, United States","G4J7+3F Lubbock, Texas, USA",https://www.massagebook.com/biz/loreann-ranee,+1 806-392-0528,Open · Closes 3:30 pm,https://lh3.googleusercontent.com/p/AF1QipPZ4k1L6P_POy8ra-MSFQMXazJ0PApByhTCiNUC=w408-h510-k-no,true,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-23T17:12:33.512Z,,Identifies as women-owned,,
