placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,isBlackOwned,error
"https://www.google.com/maps/place/Medina+Vein+%26+Vascular+Center:+Dr.+Barry+J.+Zadeh,+MD/data=!4m7!3m6!1s0x8830c86c30cb86ff:0xcc7e3721617a1059!8m2!3d41.1377178!4d-81.8162527!16s%2Fg%2F1tdlcc40!19sChIJ_4bLMGzIMIgRWRB6YSE3fsw","Medina Vein & Vascular Center: Dr. Barry J. Zadeh, MD",,,Vascular surgeon,"3591 Reserve Commons Dr Suite 201, Medina, OH 44256, United States","45QM+3F Medina, Ohio, USA",http://www.loveyourveins.com/meet-dr-barry-zade/,+1 330-723-5500,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g3TaHO5RubNmn3PAFYweyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.43033&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:49.599Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Spi+Akron+Vascular+Associates/data=!4m7!3m6!1s0x883129cbeff48563:0xf4e02997d0153861!8m2!3d41.0820607!4d-81.4993742!16s%2Fg%2F1tf48t4y!19sChIJY4X078spMYgRYTgV0Jcp4PQ,Spi Akron Vascular Associates,,,Surgical center,"95 Arch St, Akron, OH 44304, United States","3GJ2+R7 Akron, Ohio, USA",http://www.summahealth.org/vascularsurgery,+1 330-434-4145,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u_xna-1eVWUpDqu-XS_P7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.53741&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:54.443Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/JDV+Med+Spa/data=!4m7!3m6!1s0x8ad67f389f3921e7:0x45d18d6fb96798a4!8m2!3d41.1408776!4d-81.4853718!16s%2Fg%2F11tmxdd89b!19sChIJ5yE5nzh_1ooRpJhnuW-N0UU,JDV Med Spa,5.0,94,Medical spa,"2404 4th St, Cuyahoga Falls, OH 44221, United States","4GR7+9V Cuyahoga Falls, Ohio, USA",http://www.jdvmedspa.com/,+1 330-752-7296,Closes soon · 5 pm · Opens 9:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipOVWecnGm-haWVzOTpm8FXCJS9hVFdjvBTkzXoF=w408-h568-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-12-16T21:59:08.475Z,9:30 am–5 pm,Closed,Closed,9:30 am–5 pm,Closed,Closed,9:30 am–5 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Novus+Clinic/data=!4m7!3m6!1s0x883128f281c83787:0xb992ea89a970ac74!8m2!3d41.102205!4d-81.4609033!16s%2Fg%2F1tdftsqw!19sChIJhzfIgfIoMYgRdKxwqYnqkrk,Novus Clinic,4.6,1016,Eye care center,"518 West Ave, Tallmadge, OH 44278, United States","4G2Q+VJ Tallmadge, Ohio, USA",https://www.novusclinic.com/locations/tallmadge?utm_source=gmb&utm_medium=yext,+1 330-630-9699,"Open · Closes 7 pm

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5nb5mT3DQUr8sMnYOmBpXqgYhl6TG-8ox56MhQnu4PVSAieia3hgi-2OvyhYGvA953hty0Spul9TTuJiXElT1G3-mxeWIBAE9-w8B9iprme_8E9OXpBOCuHcBwwXZvKx0Um8t=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-12-16T21:59:13.453Z,8:30 am–7 pm,8:30 am–2 pm,8:30 am–6 pm,8:30 am–5 pm,8 am–2 pm,Closed,8:30 am–5 pm,,,
https://www.google.com/maps/place/Summa+Health+Medical+Group+-+Tallmadge+Family+Medicine/data=!4m7!3m6!1s0x883128c98927dc4b:0x44d46e7602673f95!8m2!3d41.1039134!4d-81.4400454!16s%2Fg%2F11c74zh9np!19sChIJS9wnickoMYgRlT9nAnZu1EQ,Summa Health Medical Group - Tallmadge Family Medicine,4.7,205,Medical clinic,"60 North Ave Suite 200, Tallmadge, OH 44278, United States","4H35+HX Tallmadge, Ohio, USA",https://www.summahealth.org/medicalservices/family-primary-care/locations?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-630-9726,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T0YC4zRgTfefWRAbfQLx8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.34473&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-12-16T21:59:18.528Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/West+Avenue+Family+Practice/data=!4m7!3m6!1s0x883128ea8be14861:0x5453b22156007235!8m2!3d41.101182!4d-81.447967!16s%2Fg%2F1tgz63q8!19sChIJYUjhi-ooMYgRNXIAViGyU1Q,West Avenue Family Practice,2.9,38,Medical clinic,"145 West Ave, Tallmadge, OH 44278, United States","4H22+FR Tallmadge, Ohio, USA",https://www.uhhospitals.org/locations/primary-care/uh-west-avenue-family-medicine,+1 330-633-8341,Closes soon · 5 pm · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sRcZ-XMNKIoNVU-K1FRwuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.22588&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-12-16T21:59:23.704Z,7:30 am–5 pm,8:30 am–7:30 pm,7:30 am–5 pm,8 am–5 pm,Closed,Closed,8:30 am–8:30 pm,,,
https://www.google.com/maps/place/Summa+Health+Tallmadge+Urgent+Care/data=!4m7!3m6!1s0x8831296fbb26d2d9:0xcabba2e242bcca82!8m2!3d41.1039524!4d-81.4402257!16s%2Fg%2F11lx7781jp!19sChIJ2dImu28pMYgRgsq8QuKiu8o,Summa Health Tallmadge Urgent Care,4.2,304,Urgent care center,"60 North Ave STE G2, Tallmadge, OH 44278, United States","4H35+HW Tallmadge, Ohio, USA",https://www.summahealth.org/tallmadgeUrgentCare?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 234-867-6233,"Open · Closes 6:30 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7a0OBx-9YlzRyTD7-MujGZq2X2XHfXflKZ4KbYnoINtInedUXX_hUmc6ser1XvLnfr0QuM8Bxb7IVY3HTia8lKfpIaIkKTFdymY1qKvxGqao3rPWMU_uT3_gF5DgWpX_n4wVO=w408-h346-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-12-16T21:59:28.851Z,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–6:30 pm,,,
"https://www.google.com/maps/place/Cleveland+Clinic+Akron+General+Medical+Office+Building,+Tallmadge/data=!4m7!3m6!1s0x883128b8702cd6e5:0xcae7ad16343ce867!8m2!3d41.1030063!4d-81.4416319!16s%2Fg%2F1tcvjrgf!19sChIJ5dYscLgoMYgRZ-g8NBat58o","Cleveland Clinic Akron General Medical Office Building, Tallmadge",3.4,33,Medical Center,"33 North Ave, Tallmadge, OH 44278, United States","4H35+68 Tallmadge, Ohio, USA",https://my.clevelandclinic.org/locations/directions/427-akron-general-medical-office-building-tallmadge,+1 330-344-3990,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwP1keSXObya31TzBhP0Nak76TqeEqViVASnGMGIjv1MW0qHflRwDO-OMbi_gWWTBk21ZdlJj3eFtIhREtharH1S4IQ4Tyj1GH9nSeDWWGfSRZCflYmI_0SBbPScyDwvdivVPLI=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-12-16T21:59:33.779Z,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–5 pm,12–5 pm,9 am–9 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Summa+Health+System242+N+Forge+Akron+Ohio/data=!4m7!3m6!1s0x88312942ccd29131:0x1ad7d1d7e286d475!8m2!3d41.1041076!4d-81.4397779!16s%2Fg%2F11j0jn_k5b!19sChIJMZHSzEIpMYgRddSG4tfR1xo,Summa Health System242 N Forge Akron Ohio,3.5,2,Hospital,"60 North Ave Suite 200, Tallmadge, OH 44278, United States","4H36+J3 Tallmadge, Ohio, USA",https://www.summahealth.org/locations/healthcenters/summa-health-tallmadge-medical-center,+1 330-375-3000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n7M2ilb2PtkReEUm3NiE1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.076225&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Tallmadge+Akron+OH/@41.1014451,-81.441779,14z",2025-12-16T21:59:36.639Z,,,,,,,,,,
https://www.google.com/maps/place/Summa+Health+Vascular+Surgery+-+95+Arch+St./data=!4m7!3m6!1s0x8831293aaf0f4813:0x206a32daf40666f6!8m2!3d41.0820492!4d-81.4993465!16s%2Fg%2F11h2fknn01!19sChIJE0gPrzopMYgR9mYG9NoyaiA,Summa Health Vascular Surgery - 95 Arch St.,5.0,3,Surgical center,"95 Arch St Ste 215, Akron, OH 44304, United States","3GJ2+R7 Akron, Ohio, USA",https://www.summahealth.org/locations/hospitals/akron?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 888-926-9540,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u_xna-1eVWUpDqu-XS_P7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.01578&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Cuyahoga+Akron+OH/@41.0854112,-81.4718387,14z",2025-12-16T21:59:47.629Z,,,,,,,,,,
https://www.google.com/maps/place/Giovent%C3%B9+MedSpa+%26+Aesthetic+Clinic/data=!4m7!3m6!1s0x88312767a63e219b:0x8e3dff5270c561c9!8m2!3d41.1825351!4d-81.4828388!16s%2Fg%2F11v3fqzpwv!19sChIJmyE-pmcnMYgRyWHFcFL_PY4,Gioventù MedSpa & Aesthetic Clinic,,,Medical spa,"Inside ColorTrip Studios, 4161 Steels Pointe #300, Stow, OH 44224, United States","5GM8+2V Stow, Ohio, USA",https://www.gioventumedspa.com/,+1 216-217-9308,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzp-7grC20TKTVQ6xcV4CA4M-gOi0HpGBYAIBrfSwqoaMiLnxTL28cn6TdUH-7xcpE9nYoT4yD74MN4KVsFwz0Kb9PkRZnC84sahrVgUdd3zi66p5tQaPOvG3Tb2rWf1-f7kRnW=w408-h504-k-no,false,"https://www.google.com/maps/search/vein+clinics+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2025-12-16T22:00:01.122Z,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–7 pm,9 am–8 pm,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Cleveland+Clinic+Akron+General+Health+%26+Wellness+Center+%26+Medical+Office+Building,+Stow/data=!4m7!3m6!1s0x88312785a25087e7:0xf84192e3334d54b1!8m2!3d41.1850071!4d-81.4764968!16s%2Fg%2F1tfv5s8_!19sChIJ54dQooUnMYgRsVRNM-OSQfg","Cleveland Clinic Akron General Health & Wellness Center & Medical Office Building, Stow",3.2,118,Medical Center,"4300 Allen Rd, Stow, OH 44224, United States","5GPF+2C Stow, Ohio, USA",https://my.clevelandclinic.org/locations/directions/424-akron-general-health-and-wellness-center-stow--medical-office-building-stow,+1 330-945-9300,,https://lh3.googleusercontent.com/p/AF1QipOtqTiQb-rXqvqhiNeSrzHq6fa-GXIF8dW7RiZD=w408-h246-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2025-12-16T22:00:06.076Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Cleveland+Clinic+Akron+General+Stow+Emergency+Department/data=!4m7!3m6!1s0x883127e5bb737d0d:0xc9323b924433b94f!8m2!3d41.1845424!4d-81.4764232!16s%2Fg%2F11ghff4w_w!19sChIJDX1zu-UnMYgRT7kzRJI7Msk,Cleveland Clinic Akron General Stow Emergency Department,3.5,73,Emergency room,"4300 Allen Rd, Stow, OH 44224, United States","5GMF+RC Stow, Ohio, USA",https://my.clevelandclinic.org/locations/directions/424-akron-general-health-and-wellness-center-stow,+1 330-945-9300,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN6UTYEH1Mj3uROvySoFTW_6heksDn2m_4JD9mZ=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2025-12-16T22:00:10.991Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,
https://www.google.com/maps/place/Summa+Health+Stow-Kent+Medical+Center/data=!4m7!3m6!1s0x883125c3d58cbfdd:0x63b3734a74801d76!8m2!3d41.1597611!4d-81.4000491!16s%2Fg%2F11n6sh8rmw!19sChIJ3b-M1cMlMYgRdh2AdEpzs2M,Summa Health Stow-Kent Medical Center,4.7,346,Medical Center,"3825 Fishcreek Rd, Stow, OH 44224, United States","5H5X+WX Stow, Ohio, USA",https://www.summahealth.org/locations/healthcenters/summa-health-stow-kent-medical-center?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-375-3000,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipP8n2W57dzA2eelZn3mW1VgTV5sPj86HCFzIRl4=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2025-12-16T22:00:15.887Z,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–6:30 pm,,,
"https://www.google.com/maps/place/Dr.+Jeffrey+Stanley/@41.203843,-81.4887386,17z/data=!3m1!4b1!4m6!3m5!1s0x883127f95489bb47:0x8c990f8914b5775d!8m2!3d41.203843!4d-81.4887386!16s%2Fg%2F11k3xt5nfr",Dr. Jeffrey Stanley,4.5,10,Vascular surgeon,"231 Seasons Rd, Hudson, OH 44224, United States","6G36+GG Hudson, Ohio, USA",https://www.wrhpi.org/jeffrey-stanley-do-facos,+1 330-971-7758,,,true,"https://www.google.com/maps/search/vein+clinics+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2025-12-16T22:00:20.510Z,,,,,,,,,,
https://www.google.com/maps/place/Cleveland+Clinic+Stow-Falls+Express+and+Outpatient+Care/data=!4m7!3m6!1s0x883127a6eb28e875:0xc019947d34636df0!8m2!3d41.164942!4d-81.482028!16s%2Fg%2F11cjhz9pw3!19sChIJdego66YnMYgR8G1jNH2UGcA,Cleveland Clinic Stow-Falls Express and Outpatient Care,3.3,364,Urgent care center,"857 Graham Rd, Cuyahoga Falls, OH 44221, United States","5G79+X5 Cuyahoga Falls, Ohio, USA",https://my.clevelandclinic.org/locations/directions/475-stowfalls-medical-outpatient-center,+1 330-923-9585,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/p/AF1QipOPHYNtu2vjBLi-l0M69DvaFTgbVdYGmtUU74Eh=w408-h246-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2025-12-16T22:00:25.792Z,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–3:30 pm,8 am–3:30 pm,8 am–7:30 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Summa+Health+Stow-Kent+Urgent+Care/data=!4m7!3m6!1s0x883125647143c7f5:0x58e3a9056c9d5bd0!8m2!3d41.1597611!4d-81.4000491!16s%2Fg%2F11q9699jbr!19sChIJ9cdDcWQlMYgR0FudbAWp41g,Summa Health Stow-Kent Urgent Care,4.3,151,Urgent care center,"3825 Fishcreek Rd, Stow, OH 44224, United States","5H5X+WX Stow, Ohio, USA",,+1 234-867-6960,"Open · Closes 6:30 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO8GUUTdg-Q819aKZ4XlnSZUU-GqzMawhmY0nsz=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Stow+Akron+OH/@41.1595005,-81.4403898,14z",2025-12-16T22:00:30.795Z,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–6:30 pm,,,
"https://www.google.com/maps/place/Avon+Vein+%26+Vascular+Surgeon+addressing+Leg+Pain+%26+Swelling+for+Edema,+Peripheral+Neuropathy,+Varicose+Veins,+TIA+%26+more/data=!4m7!3m6!1s0x88309befd9b4045b:0x23ceeb7b8b3ac4b8!8m2!3d41.420917!4d-82.073595!16s%2Fg%2F11swnvnf9g!19sChIJWwS02e-bMIgRuMQ6i3vrziM","Avon Vein & Vascular Surgeon addressing Leg Pain & Swelling for Edema, Peripheral Neuropathy, Varicose Veins, TIA & more",5.0,3,Vascular surgeon,"5343 Meadow Ln Ct, Sheffield, OH 44035, United States","CWCG+9H Sheffield, Ohio, USA",https://www.loveyourveins.com/locations/avon-vein-vascular/?utm_source=GMB-Avon,+1 419-741-4131,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPTWs359wtKZptQ0bntnGJoa0zNqTLzTFerSxIk=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-12-16T22:00:45.593Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
"https://www.google.com/maps/place/Vein+Clinics+of+Lake+County,+and+Wound+Care+Center/data=!4m7!3m6!1s0x883171f715e131f9:0x83421b051f6a9227!8m2!3d41.4622599!4d-81.0700324!16s%2Fg%2F11lkklfqgx!19sChIJ-THhFfdxMYgRJ5JqHwUbQoM","Vein Clinics of Lake County, and Wound Care Center",,,Vascular surgeon,"16030 E High St, Middlefield, OH 44062, United States","FW6H+WX Middlefield, Ohio, USA",https://www.lakevein.com/,+1 440-352-2702,Closed · Opens 8:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipMcdDZSsCnsC0BK6ohtp_LCbVkJlhcRBcjQZE0=w408-h323-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-12-16T22:00:50.880Z,Closed,Closed,Closed,8:30 am–12 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Regional+Vascular+%26+Vein+Institute/data=!4m7!3m6!1s0x8836e30950b00001:0x6fbf35b450b10d1d!8m2!3d40.5168447!4d-81.4557502!16s%2Fg%2F11c37n4qkq!19sChIJAQCwUAnjNogRHQ2xULQ1v28,Regional Vascular & Vein Institute,5.0,1,Surgical center,"400 Medical Park Dr, Dover, OH 44622, United States","GG8V+PM Dover, Ohio, USA",http://regionalvascular.com/,+1 330-602-7702,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dlFUkqOJdctOsqz4ubSLhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.84344&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-12-16T22:00:53.671Z,,,,,,,,,,
https://www.google.com/maps/place/Medina+Vein+-+Dr.+Barry+Zadeh/data=!4m7!3m6!1s0x8830c865ba41f05d:0x48211dae7e6c3f8a!8m2!3d41.1377178!4d-81.8162527!16s%2Fg%2F1q6n2lf2g!19sChIJXfBBumXIMIgRij9sfq4dIUg,Medina Vein - Dr. Barry Zadeh,3.5,2,Medical clinic,"3591 Reserve Commons Dr, Medina, OH 44256, United States","45QM+3F Medina, Ohio, USA",http://www.loveyourveins.com/,+1 330-723-8346,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g3TaHO5RubNmn3PAFYweyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.43033&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-12-16T22:01:01.146Z,,,,,,,,,,
https://www.google.com/maps/place/Smith+Vein+Institute+LLC/data=!4m7!3m6!1s0x8831a3fd453af15f:0xb62be54318fc239d!8m2!3d41.6651186!4d-81.2417435!16s%2Fg%2F1q69ydw1j!19sChIJX_E6Rf2jMYgRnSP8GEPlK7Y,Smith Vein Institute LLC,5.0,21,Medical clinic,"7536 Fredle Dr, Concord, OH 44077, United States","MQ85+28 Concord, Ohio, USA",http://www.smithveininstitute.com/,+1 440-853-8208,Closes soon · 6 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hEUye0fA6paUnr5FayoHag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.54577&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-12-16T22:01:06.105Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,8 am–6 pm,,,
"https://www.google.com/maps/place/Razieh+Mohseni,+MD/data=!4m7!3m6!1s0x8831a153ca0cea75:0xa3dec988561bef53!8m2!3d41.654782!4d-81.2429504!16s%2Fg%2F11lkkn3l9b!19sChIJdeoMylOhMYgRU-8bVojJ3qM","Razieh Mohseni, MD",5.0,29,Internist,"7965 Auburn Rd, Painesville, OH 44077, United States","MQ34+WR Painesville, Ohio, USA",,+1 440-352-2702,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipPQZgRFPbqtvQwsQYCm_1oTDecl3Bf-AThGrOY3=w408-h323-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-12-16T22:01:11.577Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Middleburg+Heights/data=!4m7!3m6!1s0x8830eb76803ad35b:0x5c8b9a7c4e46b896!8m2!3d41.3756566!4d-81.8252621!16s%2Fg%2F11g0tkds57!19sChIJW9M6gHbrMIgRlrhGTnyai1w,USA Vein Clinics - Middleburg Heights,3.5,35,Medical clinic,"7050 Engle Rd Suite 102, Middleburg Heights, OH 44130, United States","95GF+7V Middleburg Heights, Ohio, USA",https://www.usaveinclinics.com/company/locations/ohio/office/middleburg/,+1 440-673-3490,,https://lh3.googleusercontent.com/p/AF1QipPkBPpSnbZ9PGAWn2f6GQsJ8sbIWX1y92WFCJJr=w408-h271-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-12-16T22:01:16.593Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Canfield+on+Seville+Dr./data=!4m7!3m6!1s0x8833fb83f0fcf471:0xbf3d26e48f221cdf!8m2!3d41.0221028!4d-80.715071!16s%2Fg%2F1tcxdvxm!19sChIJcfT88IP7M4gR3xwij-QmPb8,USA Vein Clinics - Canfield on Seville Dr.,4.5,18,Medical clinic,"6655 Seville Dr, Canfield, OH 44406, United States","27CM+RX Canfield, Ohio, USA",https://www.usaveinclinics.com/company/locations/ohio/office/canfield/,+1 330-286-9804,,https://lh3.googleusercontent.com/p/AF1QipMl4yKpxfLXm8-I2rlaYFQgX-qldAATKlxvZ3Ga=w437-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-12-16T22:01:21.717Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Center+For+Advanced+Vein+Care/data=!4m7!3m6!1s0x8831a8e281ce4155:0xd706a99b591532b1!8m2!3d41.6484239!4d-81.3839522!16s%2Fg%2F1q2w1k7f1!19sChIJVUHOgeKoMYgRsTIVWZupBtc,Center For Advanced Vein Care,5.0,20,Alternative medicine practitioner,"7200 Mentor Ave, Mentor, OH 44060, United States","JJX8+9C Mentor, Ohio, USA",http://www.yourhealthyveins.com/,+1 440-710-1140,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipN_syBA4gltwiOPuLGzWbqajPt2yALfkAqpzt9n=w408-h350-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-12-16T22:01:26.684Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Summit+Vascular+Specialists/@41.0774781,-81.5304101,17z/data=!3m1!4b1!4m6!3m5!1s0x8830d63a4c6a99cb:0xbdd3d0f11b64d6d!8m2!3d41.0774781!4d-81.5304101!16s%2Fg%2F1tksn_ty",Summit Vascular Specialists,,,Surgical center,"400 Wabash Ave # 3500, Akron, OH 44307, United States","3FG9+XR Akron, Ohio, USA",,+1 330-344-1400,,,false,"https://www.google.com/maps/search/vein+clinics+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-12-16T22:01:36.129Z,,,,,,,,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2025-12-16T22:01:44.330Z,,,,,,,,,,No new results found
