placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,query,timestamp,info,tuesday,thursday,friday,saturday,sunday,monday,error,isBlackOwned
"https://www.google.com/maps/place/Jose+Bernardo+Arellano,+MD,+FAAP/data=!4m7!3m6!1s0x864e71a0b6fdbf2b:0xf754e9b7ed3ce115!8m2!3d32.7272564!4d-97.3272434!16s%2Fg%2F1thtdjw_!19sChIJK7_9tqBxToYRFeE87bfpVPc","Jose Bernardo Arellano, MD, FAAP",,,Pediatrician,"1500 S Main St, Fort Worth, TX 76104, United States","PMGF+W4 Fort Worth, Texas, USA",https://www.teamacclaim.org/find-a-doctor/profile/jose-arellano/?utm_source=APG-P-BERN&utm_campaign=Local-Listings&utm_medium=Google-My-Business,+1 817-702-1100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNg4kRcm1qoaGQaymARL1HFUlgxE1uLJ11z8Wjp=w408-h612-k-no,true,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Fort+Worth+San+Marcos+TX/@32.7554883,-97.3307658,14z",2026-02-10T23:26:40.936Z,,,,,,,,,
https://www.google.com/maps/place/Dr.+Gary+Strong/data=!4m7!3m6!1s0x864e717a68e72e21:0x7d1a1a5535cc3e5d!8m2!3d32.7326473!4d-97.3379426!16s%2Fg%2F1w04kj09!19sChIJIS7naHpxToYRXT7MNVUaGn0,Dr. Gary Strong,,,Pediatrician,"1108 S Henderson St, Fort Worth, TX 76104, United States","PMM6+3R Fort Worth, Texas, USA",http://www.cookchildrens.org/pediatrics/fort-worth/henderson/,+1 817-335-3255,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JxW3YoSdnz0EvCqb7NbHwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.60696&pitch=0&thumbfov=100,false,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Worth+San+Marcos+TX/@32.7554883,-97.3307658,14z",2026-02-10T23:26:45.636Z,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Richard+Turner,+MD/data=!4m7!3m6!1s0x864e7170f051def7:0xa0a7615f27f6afb2!8m2!3d32.7371907!4d-97.3390497!16s%2Fg%2F1tqyfxn8!19sChIJ995R8HBxToYRsq_2J19hp6A","Dr. Richard Turner, MD",5.0,,Pediatrician,"1301 Pennsylvania Ave, Fort Worth, TX 76104, United States","PMP6+V9 Fort Worth, Texas, USA",http://www.texashealth.org/,+1 817-250-2892,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9mB6FE8IJoHevGChjqXg0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.5148&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Fort+Worth+San+Marcos+TX/@32.7554883,-97.3307658,14z",2026-02-10T23:26:48.511Z,,,,,,,,,
https://www.google.com/maps/place/Lawrence+Swanson/data=!4m7!3m6!1s0x864e73ea6d308927:0x94b4cff9eab911db!8m2!3d32.7505376!4d-97.369252!16s%2Fg%2F11p079wjb3!19sChIJJ4kwbepzToYR2xG56vnPtJQ,Lawrence Swanson,,,Pediatrician,"855 Montgomery St, Fort Worth, TX 76107, United States","QJ2J+67 Fort Worth, Texas, USA",https://experts.unthsc.edu/en/persons/lawrence-swanson,+1 817-735-0349,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xVtt7yJBEw_dn7YYs-9nqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.1766&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Fort+Worth+San+Marcos+TX/@32.7554883,-97.3307658,14z",2026-02-10T23:26:51.105Z,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Carl+R.+Shaw,+MD/data=!4m7!3m6!1s0x864e717a68e72e21:0x79c26faf2fdb6e82!8m2!3d32.7370544!4d-97.3413636!16s%2Fg%2F1td7j43r!19sChIJIS7naHpxToYRgm7bL69vwnk","Dr. Carl R. Shaw, MD",4.0,,Pediatrician,"801 7th Ave, Fort Worth, TX 76104, United States","PMP5+RF Fort Worth, Texas, USA",http://www.cookchildrens.org/,+1 682-885-4095,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TcDfO5t1e0vWlaDJf3AO-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.1688&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Fort+Worth+San+Marcos+TX/@32.7554883,-97.3307658,14z",2026-02-10T23:26:53.950Z,,,,,,,,,
https://www.google.com/maps/place/Dr.+Chad+E.+Hamner/data=!4m7!3m6!1s0x864e7179f7c6038d:0xc466e4a0f7ed7d8b!8m2!3d32.7370204!4d-97.3425666!16s%2Fg%2F1td00x5r!19sChIJjQPG93lxToYRi33t96DkZsQ,Dr. Chad E. Hamner,5.0,,Pediatric surgeon,"1500 Cooper St, Fort Worth, TX 76104, United States","PMP4+RX Fort Worth, Texas, USA",https://www.cookchildrens.org/doctors/pediatric-surgery/dr-chad-e-hamner?utm_source=google&utm_medium=OrganicSearch&utm_campaign=yext&y_source=1_MTQ4MDczODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 682-885-7080,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMnELdBM9Le5poepaU5PAWY6qxrUM3210tlB4yJ=w408-h544-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fort+Worth+San+Marcos+TX/@32.7554883,-97.3307658,14z",2026-02-10T23:26:58.551Z,LGBTQ+ friendly,,,,,,,,
https://www.google.com/maps/place/Treehouse+Pediatrics/data=!4m7!3m6!1s0x8644d26e1dc059bf:0x953cf10802bd7291!8m2!3d30.4951474!4d-97.7237777!16s%2Fg%2F1t_wprc3!19sChIJv1nAHW7SRIYRkXK9AgjxPJU,Treehouse Pediatrics,4.7,,Pediatrician,"1001 Little Oak Wy, Round Rock, TX 78681, United States","F7WG+3F Round Rock, Texas, USA",http://www.treehousepedi.com/,+1 512-255-8868,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwx-ikHhM2ufZPSE_XFXsi2-FkwIqVaX7ZZlGa6Isosxy4Dxwzw7cblHE-lERuYrUIp8uikWbPrlQOWatQap7JA3vaQCkGqbM3mlVZfZJTOoHsMwVpVwmfGCUe5gLPh4mdXskXDw=w439-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:27:18.449Z,,,,,,,,,
https://www.google.com/maps/place/Lone+Star+Circle+of+Care+at+Round+Rock+Health+Clinic+-+Pediatrics/data=!4m7!3m6!1s0x8644d182ecf3c1cf:0x849ec98450efdc01!8m2!3d30.5298251!4d-97.6895903!16s%2Fg%2F11cjpgqgqv!19sChIJz8Hz7ILRRIYRAdzvUITJnoQ,Lone Star Circle of Care at Round Rock Health Clinic - Pediatrics,3.2,,Medical clinic,"2120 N Mays St # 430, Round Rock, TX 78664, United States","G8H6+W5 Round Rock, Texas, USA",https://lonestarcares.org/location/dell-childrens-circle-of-care-pediatrics-at-round-rock-health-clinic/,+1 877-800-5722,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPiKvmbjbmnUD2YjeUofj6pF2iqRfNDrfyIsQM=w408-h243-k-no,true,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:27:23.072Z,LGBTQ+ friendly,,,,,,,,
https://www.google.com/maps/place/Juniper+Pediatrics/data=!4m7!3m6!1s0x444de93d9769baaf:0x54089c5b3c231994!8m2!3d30.495432!4d-97.647792!16s%2Fg%2F11l24h7l_0!19sChIJr7pplz3pTUQRlBkjPFucCFQ,Juniper Pediatrics,5.0,,Pediatrician,"2631 Gattis School Rd Suite 160, Round Rock, TX 78664, United States","F9W2+5V Round Rock, Texas, USA",https://www.juniperpeds.com/,,Closed · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PV4oupWHT3PVDgNErIrJwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.24115&pitch=0&thumbfov=100,true,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:27:27.683Z,,,,,,,,,
"https://www.google.com/maps/place/Erin+E.+Marshall,+MD/data=!4m7!3m6!1s0x8644d33f28f35fef:0x6400f809debe5e96!8m2!3d30.5127955!4d-97.7159014!16s%2Fg%2F11syxddrnr!19sChIJ71_zKD_TRIYRll6-3gn4AGQ","Erin E. Marshall, MD",4.8,,Pediatrician,"7200 Wyoming Springs Dr #200, Round Rock, TX 78681, United States","G77M+4J Round Rock, Texas, USA",https://healthcare.ascension.org/find-care/provider/1982717179/erin-marshall?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,+1 512-324-2055,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipNWNP2tDQGtSwndPjBhdJ49uoBzN7Vg00Adrp9q=w408-h510-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:27:32.499Z,,,,,,,,,
"https://www.google.com/maps/place/Maria+C.+Scranton,+MD/data=!4m7!3m6!1s0x8644ce02846505ed:0xf0a3a3ca6d556c04!8m2!3d30.4847241!4d-97.6897519!16s%2Fg%2F1vbnpt3d!19sChIJ7QVlhALORIYRBGxVbcqjo_A","Maria C. Scranton, MD",4.8,,Pediatrician,"940 Hesters Crossing Rd, Round Rock, TX 78681, United States","F8M6+V3 Round Rock, Texas, USA",https://www.austinregionalclinic.com/doctors/maria-scranton?featuretab=booknow&utm_source=online-directory&utm_campaign=yext&utm_content=maria-scranton-book-appt,+1 512-244-9024,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipPrJNZRkhOLyb8kHBVdYauBLj6QDSCFSUnFTp10=w408-h571-k-no,true,7 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:27:37.020Z,,,,,,,,,
https://www.google.com/maps/place/Dell+Children%27s+-+Pediatrics+Park+Valley/data=!4m7!3m6!1s0x8644d34de71d2b15:0xaaba68627e50100b!8m2!3d30.5124324!4d-97.7143778!16s%2Fg%2F11mb5t5qvc!19sChIJFSsd503TRIYRCxBQfmJouqo,Dell Children's - Pediatrics Park Valley,4.3,,Pediatrician,"16040 Park Valley Dr #227, Round Rock, TX 78681, United States","G76P+X6 Round Rock, Texas, USA",https://healthcare.ascension.org/locations/texas/txaus/dcmc/our-locations/Round-Rock-Dell-Childrens-Pediatrics-Park-Valley?utm_campaign=gmb&utm_medium=organic-search&utm_content=location-listing&utm_source=local,+1 512-255-7337,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNhynFnObHyAl-VxUSJZxrx8AFLUNCZqMeaElX2=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:27:42.069Z,,,,,,,,,
https://www.google.com/maps/place/Dell+Children%27s+-+Pediatrics+Wyoming+Springs/data=!4m7!3m6!1s0x8644d239361cd91d:0x59d70b2bd90fa835!8m2!3d30.512886!4d-97.715925!16s%2Fg%2F1tql550y!19sChIJHdkcNjnSRIYRNagP2SsL11k,Dell Children's - Pediatrics Wyoming Springs,3.8,,Pediatrician,"7200 Wyoming Springs Dr #200, Round Rock, TX 78681, United States","G77M+5J Round Rock, Texas, USA",https://healthcare.ascension.org/locations/texas/txaus/round-rock-dell-childrens-pediatrics-wyoming-springs,+1 512-324-2055,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OQmhxtCnz83H6_Jht-Xo5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.21735&pitch=0&thumbfov=100,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:27:47.133Z,,,,,,,,,
https://www.google.com/maps/place/Dr.+Rafael+A.+de+Haro+and+Dr.+Erin+Marshall+at+Wyoming+Springs+Pediatrics/data=!4m7!3m6!1s0x8644d239361cd91d:0x948ed73cabf154f8!8m2!3d30.512705!4d-97.715881!16s%2Fg%2F1tgn53ps!19sChIJHdkcNjnSRIYR-FTxqzzXjpQ,Dr. Rafael A. de Haro and Dr. Erin Marshall at Wyoming Springs Pediatrics,3.4,,Pediatrician,"7200 Wyoming Springs Dr #200, Round Rock, TX 78681, United States","G77M+3J Round Rock, Texas, USA",,+1 512-244-5959,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOwMBYvnDu9qB85nP49b9mjJKYIp2NOO27E03mD=w408-h306-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:27:51.767Z,,,,,,,,,
"https://www.google.com/maps/place/Chi+Yan+A.+Ng,+DO/data=!4m7!3m6!1s0x8644d32c8239d1e3:0x2c214ada2cb507d4!8m2!3d30.5124324!4d-97.7143778!16s%2Fg%2F11rn4253y3!19sChIJ49E5gizTRIYR1Ae1LNpKISw","Chi Yan A. Ng, DO",4.9,,Pediatrician,"16040 Park Valley Dr #227, Round Rock, TX 78681, United States","G76P+X6 Round Rock, Texas, USA",,,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4UUQS3PF6IwDoPXDQP4DOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.6632&pitch=0&thumbfov=100,false,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:27:56.858Z,,,,,,,,,
"https://www.google.com/maps/place/Angelyn+%28Angel%29+L.+Tarrant,+MD/data=!4m7!3m6!1s0x8644d3a969b04389:0x79b08703587bc81a!8m2!3d30.4847239!4d-97.6895571!16s%2Fg%2F11qwtfcp2t!19sChIJiUOwaanTRIYRGsh7WAOHsHk","Angelyn (Angel) L. Tarrant, MD",4.9,,Pediatrician,"940 Hesters Crossing Rd, Round Rock, TX 78681, United States","F8M6+V5 Round Rock, Texas, USA",https://www.austinregionalclinic.com/doctors/angelyn-angel-tarrant?featuretab=booknow&utm_source=online-directory&utm_campaign=yext&utm_content=angelyn-angel-tarrant-book-appt,+1 512-244-9024,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipMLL9GlJu_xH8Q03g5uydakloVf6RZ9BuKCW6KZ=w408-h571-k-no,true,7 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:02.353Z,,,,,,,,,
https://www.google.com/maps/place/Pediatric+Center+of+Round+Rock/data=!4m7!3m6!1s0x8644d26e63de4ebf:0x1b8b1c597ab67b50!8m2!3d30.497158!4d-97.7267172!16s%2Fg%2F1tf8th8n!19sChIJv07eY27SRIYRUHu2elkcixs,Pediatric Center of Round Rock,3.9,,Pediatrician,"7700 Cat Hollow Dr, Round Rock, TX 78681, United States","F7WF+V8 Round Rock, Texas, USA",https://www.nurturekidspediatrics.com/,+1 512-733-5437,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOwpnyOTsgGRig5_5hMC0NZEgRlNy2ATktWDEda=w408-h293-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:08.246Z,,,,,,,,,
"https://www.google.com/maps/place/Rafael+DeHaro,+MD/data=!4m7!3m6!1s0x8644d239361cd91d:0x12944aec0d8b468e!8m2!3d30.5127955!4d-97.7159014!16s%2Fg%2F1tvw59w3!19sChIJHdkcNjnSRIYRjkaLDexKlBI","Rafael DeHaro, MD",4.8,,Pediatrician,"7200 Wyoming Springs Dr #200, Round Rock, TX 78681, United States","G77M+4J Round Rock, Texas, USA",https://healthcare.ascension.org/doctors/1083727259/rafael-deharo-round-rock-tx?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,+1 512-324-2055,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipM2lpEJ4pY5TsBMNJzlrzW6GdstYeB0-fwU_FUz=w408-h510-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:13.066Z,,,,,,,,,
"https://www.google.com/maps/place/Park+Valley+Pediatrics,+P.L.L.C./data=!4m7!3m6!1s0x8644d23b78674979:0xa817ec5a2e1159e8!8m2!3d30.5131924!4d-97.7116928!16s%2Fg%2F11bbw_85ql!19sChIJeUlneDvSRIYR6FkRLlrsF6g","Park Valley Pediatrics, P.L.L.C.",3.4,,Pediatrician,"16010 Park Valley Dr, Round Rock, TX 78681, United States","G77Q+78 Round Rock, Texas, USA",https://healthcare.ascension.org/locations/texas/txaus/dcmc/our-locations/round-rock-dell-childrens-pediatrics-park-valley,+1 512-255-7337,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i1uRTnDKrXZon_JK_oG5nw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.64563&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:15.621Z,,,,,,,,,
"https://www.google.com/maps/place/Veronica+Supkay-Spellings,+MD/data=!4m7!3m6!1s0x8644d239361cd91d:0x3f9c2dcfe19e67b8!8m2!3d30.5128678!4d-97.7161237!16s%2Fg%2F1tdv_8f5!19sChIJHdkcNjnSRIYRuGee4c8tnD8","Veronica Supkay-Spellings, MD",4.9,,Pediatrician,"7200 Wyoming Springs Dr Suite 1500, Round Rock, TX 78681, United States","G77M+4H Round Rock, Texas, USA",https://brushycreekfamilyphysicians.com/physicians/profile/Dr-Veronica-A-Supkay-Spellings-MD-FAAP?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 512-218-8696,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OQmhxtCnz83H6_Jht-Xo5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.820904&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:18.165Z,,,,,,,,,
"https://www.google.com/maps/place/Alan+K.+Rashid,+MD/data=!4m7!3m6!1s0x89b0780bb0416e33:0x1856aac5a5a8e12e!8m2!3d30.4848103!4d-97.6895757!16s%2Fg%2F1v1tnz6f!19sChIJM25BsAt4sIkRLuGopcWqVhg","Alan K. Rashid, MD",4.9,,Pediatrician,"940 Hesters Crossing Rd, Round Rock, TX 78681, United States","F8M6+W5 Round Rock, Texas, USA",https://www.austinregionalclinic.com/doctors/alan-rashid?utm_source=online-directory&utm_campaign=yext&utm_content=alan-rashid,+1 512-244-9024,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipPQk_LM0IkBW6ykcmYbvQDsVBJhiJr3Fg5BmkY5=w408-h571-k-no,true,7 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:22.743Z,LGBTQ+ friendly,,,,,,,,
"https://www.google.com/maps/place/Amy+Clark+Tomkins,+DO/data=!4m7!3m6!1s0x8644ce02846505ed:0xbc1cbfe881404f67!8m2!3d30.4848183!4d-97.689618!16s%2Fg%2F1vyk2xc0!19sChIJ7QVlhALORIYRZ09Agei_HLw","Amy Clark Tomkins, DO",4.8,,Pediatrician,"940 Hesters Crossing Rd, Round Rock, TX 78681, United States","F8M6+W5 Round Rock, Texas, USA",https://www.austinregionalclinic.com/doctors/amy-tomkins?utm_source=online-directory&utm_campaign=GMB&utm_content=amy-tomkins,+1 512-244-9024,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNu9l8Qjs8cmuZEnn6yy1-jSUPUSqSO4ze4RpMq=w408-h571-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:27.704Z,,,,,,,,,
https://www.google.com/maps/place/Chisholm+Trail+Pediatrics+Round+Rock/data=!4m7!3m6!1s0x8644daae2deaa7ad:0xb53402f2e0292243!8m2!3d30.5034277!4d-97.6137225!16s%2Fg%2F1pxwhjhv6!19sChIJrafqLa7aRIYRQyIp4PICNLU,Chisholm Trail Pediatrics Round Rock,4.6,,Pediatrician,"3721 Fischer CV, Round Rock, TX 78664, United States","G93P+9G Round Rock, Texas, USA",http://www.ctpgt.com/,+1 512-436-9455,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNre_znFnCno3u8OJJHJgzadv3F1MraT0zMHU6W=w408-h306-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:32.815Z,,,,,,,,,
"https://www.google.com/maps/place/Kristi+K.+Harvey,+MD/data=!4m7!3m6!1s0x8644ce02846505ed:0xf7eee6b3e2beae7f!8m2!3d30.4847174!4d-97.6897599!16s%2Fg%2F1tdwqh87!19sChIJ7QVlhALORIYRf66-4rPm7vc","Kristi K. Harvey, MD",4.8,,Pediatrician,"940 Hesters Crossing Rd, Round Rock, TX 78681, United States","F8M6+V3 Round Rock, Texas, USA",https://www.austinregionalclinic.com/doctors/kristi-harvey?featuretab=booknow&utm_source=online-directory&utm_campaign=yext&utm_content=kristi-harvey-book-appt,+1 512-244-9024,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipMvUhC6ucVnquSHUnwDGm89mW-_chfTOcw9fcFH=w408-h571-k-no,true,7 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:37.662Z,,,,,,,,,
"https://www.google.com/maps/place/Jose+G.+Millar,+MD/data=!4m7!3m6!1s0x8644d373cf34a04f:0xf6051ac4fa49a784!8m2!3d30.5124324!4d-97.7143778!16s%2Fg%2F11qy90nvd6!19sChIJT6A0z3PTRIYRhKdJ-sQaBfY","Jose G. Millar, MD",4.7,,Pediatrician,"16040 Park Valley Dr #227, Round Rock, TX 78681, United States","G76P+X6 Round Rock, Texas, USA",https://healthcare.ascension.org/find-care/provider/1386732675/jose-millar?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,+1 512-255-7337,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPcJLfmPxsvBbDnw_pzfta06OKwMOkUgmrRFn7J=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:42.658Z,,,,,,,,,
https://www.google.com/maps/place/Austin+Regional+Clinic:+ARC+Round+Rock/data=!4m7!3m6!1s0x8644ce02846505ed:0x48be0d3be21eaf06!8m2!3d30.4847558!4d-97.6895625!16s%2Fg%2F1tf5l0sp!19sChIJ7QVlhALORIYRBq8e4jsNvkg,Austin Regional Clinic: ARC Round Rock,4.0,,Medical clinic,"940 Hesters Crossing Rd, Round Rock, TX 78681, United States","F8M6+W5 Round Rock, Texas, USA",https://www.austinregionalclinic.com/clinics/arc-round-rock?utm_source=online-directory&utm_campaign=yext&utm_content=location-rr-bio,+1 512-244-9024,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipP8f-I4Tn6x2w-V8Yxm3ANPmHa1konP_-XOciIk=w408-h308-k-no,true,7 am–9 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:47.368Z,LGBTQ+ friendly,,,,,,,,
"https://www.google.com/maps/place/Nancy+E.+Owens,+MD/data=!4m7!3m6!1s0x8644ce02846505ed:0x9ee8063a0ee4147!8m2!3d30.4847241!4d-97.6897519!16s%2Fg%2F1vg6v3sq!19sChIJ7QVlhALORIYRR0HuoGOA7gk","Nancy E. Owens, MD",4.9,,Pediatrician,"940 Hesters Crossing Rd, Round Rock, TX 78681, United States","F8M6+V3 Round Rock, Texas, USA",https://www.austinregionalclinic.com/doctors/nancy-owens?utm_source=online-directory&utm_campaign=yext&utm_content=nancy-owens-bio,+1 512-244-9024,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipP42gHKNjj_FzLp64MoL7SaM50mbIm2QBYZERd5=w408-h571-k-no,true,7 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:52.262Z,,,,,,,,,
https://www.google.com/maps/place/Central+Texas+Pediatric+Orthopedics:+Round+Rock/data=!4m7!3m6!1s0x8644d1ec6360c01b:0xbe1a428cfbb13450!8m2!3d30.4939807!4d-97.6544558!16s%2Fg%2F11tcj04ss1!19sChIJG8BgY-zRRIYRUDSx-4xCGr4,Central Texas Pediatric Orthopedics: Round Rock,5.0,,Pediatric orthopedic surgeon,"2051 Gattis School Rd Suite 645, Round Rock, TX 78664, United States","F8VW+H6 Round Rock, Texas, USA",http://www.ctpomd.com/?utm_source=GMBSocialClimb&utm_medium=CentralTexasPediatricOrthopedics%3ARoundRock,+1 512-478-8116,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO9Za7v7wRBSZLa0ugW3COw6ExjhnH1AI4kFrla=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:28:56.693Z,,,,,,,,,
https://www.google.com/maps/place/Dayal+Vivek+MD/data=!4m7!3m6!1s0x8644d238e147f4a9:0xee95ea1359485d26!8m2!3d30.5139073!4d-97.7173606!16s%2Fg%2F1tfv0yql!19sChIJqfRH4TjSRIYRJl1IWRPqle4,Dayal Vivek MD,4.9,,Internist,"7215 Wyoming Springs Dr #700, Round Rock, TX 78681, United States","G77M+H3 Round Rock, Texas, USA",https://www.adventhealth.com/find-doctor/doctor/vivek-h-dayal-md-1922173137,+1 512-246-3344,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FXp-GVlfUBsOTnyBKCkp2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.62848&pitch=0&thumbfov=100,true,"8 am–12:30 pm, 1:30–4:30 pm","https://www.google.com/maps/search/pediatrician+in+Round+Rock+San+Marcos+TX/@30.5082551,-97.678896,14z",2026-02-10T23:29:01.337Z,,,,,,,,,
