placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes
https://www.google.com/maps/place/Marshall+University+Parking+Garage+on+6th+Avenue/data=!4m7!3m6!1s0x884608325f81d049:0x592acf6dc82b89b4!8m2!3d38.4208699!4d-82.4291127!16s%2Fg%2F11b7jld4_9!19sChIJSdCBXzIIRogRtIkryG3PKlk,Marshall University Parking Garage on 6th Avenue,4.5,31,Parking garage,"1650 6th Ave, Huntington, WV 25703, United States","CHCC+89 Huntington, West Virginia, USA",https://www.marshall.edu/parking/visitor-parking-info/,+1 304-696-6406,Open ⋅ Closes 11 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6I8vcGNhwl5Vl6w0I96wyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.60934&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:42:43.824Z,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,Closed,Closed,7 am–11 pm,,
https://www.google.com/maps/place/Marshall+University+Stadium+Permit+Parking/data=!4m7!3m6!1s0x884609da174c4b59:0xf59f49ae2388f6ba!8m2!3d38.4235799!4d-82.4220373!16s%2Fg%2F11h_4j5svp!19sChIJWUtMF9oJRogRuvaII65Jn_U,Marshall University Stadium Permit Parking,4.3,3,Parking lot,"436 20th St, Huntington, WV 25703, United States","CHFH+C5 Huntington, West Virginia, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-DaViDW0UHvBy002p0KuY9WyFzvnucBGbtTKYktru72jTUH4Nw0Q-GQ7nAZYbB1hZRe7o6bHCNct1bYcb6eTpmxq8aDCKXiIZfHgMsNlvah2aLScf-XUcvPkqmTF8bCUHPyd8=w408-h725-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:42:49.453Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Welcome+Center+Employee+Parking/data=!4m7!3m6!1s0x8846090039fde857:0x4550a66189e7b62c!8m2!3d38.4211646!4d-82.430958!16s%2Fg%2F11m5jqz_vs!19sChIJV-j9OQAJRogRLLbniWGmUEU,Welcome Center Employee Parking,,,Parking lot,"1601 5th Ave, Huntington, WV 25703, United States","CHC9+FJ Huntington, West Virginia, USA",https://www.marshall.edu/parking/,+1 304-696-3406,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nDh45t_dZ_L5MVfUWqWp4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.17816&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:42:55.066Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Marshall+University+Student+Parking/data=!4m7!3m6!1s0x8846098e26e073a9:0x351094ba699d8a19!8m2!3d38.4221898!4d-82.4235924!16s%2Fg%2F11s9670bl6!19sChIJqXPgJo4JRogRGYqdabqUEDU,Marshall University Student Parking,5.0,1,Parking lot,"Huntington, WV 25703, United States","CHCG+VH Huntington, West Virginia, USA",https://www.marshall.edu/parking/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q6tzW_XX0SfvBmx67Sm7-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.2316&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:43:00.836Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Marshall+University+Employee+Parking/data=!4m7!3m6!1s0x8846090029e7b723:0x3ac55a8f16331a1d!8m2!3d38.4211305!4d-82.4275935!16s%2Fg%2F11m5skd4h7!19sChIJI7fnKQAJRogRHRozFo9axTo,Marshall University Employee Parking,,,Parking lot,"1696 6th Ave, Huntington, WV 25703, United States","CHCC+FX Huntington, West Virginia, USA",https://www.marshall.edu/parking/,+1 304-696-6406,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XIYUsagvXSesmvGrfmR0QA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.05704&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:43:06.621Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Marshall+University+Employee+Parking/data=!4m7!3m6!1s0x88460833b50e72ad:0xb841105da36354d6!8m2!3d38.421659!4d-82.4279848!16s%2Fg%2F11gd67q6p7!19sChIJrXIOtTMIRogR1lRjo10QQbg,Marshall University Employee Parking,,,Parking lot,"501-549 17th St, Huntington, WV 25703, United States","CHCC+MR Huntington, West Virginia, USA",https://www.marshall.edu/parking/,+1 304-696-6406,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1y3DNgl9d-9VPdAYEFcWVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.67685&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:43:11.590Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Marshall+University+Police+Parking/data=!4m7!3m6!1s0x884609005ba324df:0x7fee786f33917c7d!8m2!3d38.4223311!4d-82.4251055!16s%2Fg%2F11y508py82!19sChIJ3ySjWwAJRogRfXyRM2947n8,Marshall University Police Parking,,,Parking lot,"Huntington, WV 25703, United States","CHCF+WX Huntington, West Virginia, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LZa9Fy2OEaAv_xIXnb5Jwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.23404&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:43:16.928Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Marshall+University+Permit+Parking/data=!4m7!3m6!1s0x884609007a62544f:0x79fddfdf4b22f832!8m2!3d38.4220041!4d-82.4230117!16s%2Fg%2F11x0rkd7f3!19sChIJT1RiegAJRogRMvgiS9_f_Xk,Marshall University Permit Parking,,,Parking lot,"Huntington, WV 25703, United States","CHCG+RQ Huntington, West Virginia, USA",https://www.marshall.edu/parking/,+1 304-696-6406,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SaUZVfzBZVSP9ofgSbP7YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.69641&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:43:22.139Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Marshall+University+5th+Avenue+Employee+Parking/data=!4m7!3m6!1s0x884609001ccbd7d7:0x41923f2ce23e4d62!8m2!3d38.4223955!4d-82.4245157!16s%2Fg%2F11x0hzn2g2!19sChIJ19fLHAAJRogRYk0-4iw_kkE,Marshall University 5th Avenue Employee Parking,,,Parking lot,"1855 5th Ave, Huntington, WV 25703, United States","CHCG+X5 Huntington, West Virginia, USA",https://www.marshall.edu/parking/,+1 304-696-6406,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=miqZO-1QWmO5hd5JCG4VqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.3063&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:43:27.097Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Marshall+University+6th+Avenue+Employee+Parking/data=!4m7!3m6!1s0x88460900536a7f85:0xd2232815caae1568!8m2!3d38.4207425!4d-82.4298811!16s%2Fg%2F11m5jp4q4s!19sChIJhX9qUwAJRogRaBWuyhUoI9I,Marshall University 6th Avenue Employee Parking,,,Parking lot,"1638 6th Ave, Huntington, WV 25703, United States","CHCC+72 Huntington, West Virginia, USA",https://www.marshall.edu/parking/,+1 304-696-6406,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2guneVRy0uV5STBEbSv6Xg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.95224&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:43:32.084Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Marshall+University+Commons+Student+Parking/data=!4m7!3m6!1s0x88460949f31ed893:0xe7c98552adc0fe02!8m2!3d38.4216411!4d-82.4245811!16s%2Fg%2F11fn4ww485!19sChIJk9ge80kJRogRAv7ArVKFyec,Marshall University Commons Student Parking,5.0,3,Parking lot,"520 18th St, Huntington, WV 25703, United States","CHCG+M5 Huntington, West Virginia, USA",https://www.marshall.edu/parking/,+1 304-696-6406,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGaSXhawOEp3ay7BqtzmRWITY_DhGtVL47BRyKHZte9aqPqppUldbcqOTwUGyOlLjMC_UEc5e7h9bQWOFGmnrjq4Vi0BfOxA0DOC14jNKeHrasfSZh_vYHUmk4LrOs_mzt4rjKUw=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:43:37.201Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Marshall+University+Employee+Parking+D-Lot/data=!4m7!3m6!1s0x884609006566dad5:0xeb0953ac936a29e4!8m2!3d38.4240398!4d-82.4264104!16s%2Fg%2F11x34x6zvv!19sChIJ1dpmZQAJRogR5Clqk6xTCes,Marshall University Employee Parking D-Lot,,,Parking lot,"18th St, Huntington, WV 25755, United States","CHFF+JC Huntington, West Virginia, USA",https://www.marshall.edu/parking/,+1 304-696-6406,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AWbq-nVLfjMmlY8hWSqujw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.8596535&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:43:42.227Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Marshall+University+Student+Parking/data=!4m7!3m6!1s0x884609992714b01b:0xe61df8b05f988684!8m2!3d38.4208489!4d-82.4251876!16s%2Fg%2F11fn4ww8y7!19sChIJG7AUJ5kJRogRhIaYX7D4HeY,Marshall University Student Parking,,,Parking lot,"1801 6th Ave, Huntington, WV 25703, United States","CHCF+8W Huntington, West Virginia, USA",https://www.marshall.edu/parking/permit-info/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyEtCeg-dlWxguMCueZlCOcQhn8zH-_c8hnEyrIS3ZePqROk4PY1ZLWyPXU8efx8tCtj32JBr5tCvernLpTT59orTrhlHW2m3xTn7JALa0CwKxW24WFRcnhw2EGrhikh3X_U3v4=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:43:47.901Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Marshall+University+Employee+Parking+B-Lot/data=!4m7!3m6!1s0x884609001ca2ebc7:0xa96122866a48271d!8m2!3d38.422603!4d-82.4278259!16s%2Fg%2F11x34x0dny!19sChIJx-uiHAAJRogRHSdIaoYiYak,Marshall University Employee Parking B-Lot,,,Parking lot,"1680 5th Ave, Huntington, WV 25703, United States","CHFC+2V Huntington, West Virginia, USA",https://www.marshall.edu/parking/,+1 304-696-6406,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PtbmdWq6QRroTydLqPcLfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.28142&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:43:53.752Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Marshall+University+Employee+Parking+Area+B/data=!4m7!3m6!1s0x88460900227302e1:0x27c961cdddc226c3!8m2!3d38.4223453!4d-82.425027!16s%2Fg%2F11x34x_m5x!19sChIJ4QJzIgAJRogRwybC3c1hySc,Marshall University Employee Parking Area B,,,Parking lot,"5th Ave, Huntington, WV 25703, United States","CHCF+WX Huntington, West Virginia, USA",https://www.marshall.edu/parking/,+1 304-696-6406,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LZa9Fy2OEaAv_xIXnb5Jwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.7647&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:43:59.588Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Office+of+Parking+%26+Transportation/data=!4m7!3m6!1s0x884609007b006dff:0x98ea04d1e3238028!8m2!3d38.422304!4d-82.4256611!16s%2Fg%2F11ld46yzvm!19sChIJ_20AewAJRogRKIAj49EE6pg,Office of Parking & Transportation,,,University,"1801 5th Ave, Huntington, WV 25703, United States","CHCF+WP Huntington, West Virginia, USA",https://www.marshall.edu/parking/,+1 304-696-6406,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1sC2lNIC7CBMWhhJee7OEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.77725&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:44:05.386Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
https://www.google.com/maps/place/Main+Tri-State+Transit+Authority+Station/data=!4m7!3m6!1s0x88460a01bd0859cb:0xcde5cc4ec7ce0cf6!8m2!3d38.4154377!4d-82.4771713!16s%2Fg%2F1vnrlq37!19sChIJy1kIvQEKRogR9gzOx07M5c0,Main Tri-State Transit Authority Station,3.8,83,Transportation service,"1120 Virginia Ave, Huntington, WV 25704, United States","CG8F+54 Huntington, West Virginia, USA",http://www.tta-wv.com/,+1 304-529-7433,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b4KbySetOHkYuDU6ef7_CQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.34668&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:44:11.204Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,,
https://www.google.com/maps/place/Public+Works/data=!4m7!3m6!1s0x884609dad1a288c3:0x402fc5691461de72!8m2!3d38.4196308!4d-82.4450634!16s%2Fg%2F1tcwm7gz!19sChIJw4ii0doJRogRct5hFGnFL0A,Public Works,3.0,3,Public works department,"800 5th Ave #8, Huntington, WV 25701, United States","CH93+VX Huntington, West Virginia, USA",http://www.cityofhuntington.com/,+1 304-696-5570,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zQzPayD4aBGBp-9DWoYk1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.2587&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:44:14.296Z,,,,,,,,,
https://www.google.com/maps/place/Public+Parking+lot/data=!4m7!3m6!1s0x88e77ae40f12e7d1:0x544f69814a285f61!8m2!3d38.4155136!4d-82.2997556!16s%2Fg%2F11bccjk83y!19sChIJ0ecSD-R654gRYV8oSoFpT1Q,Public Parking lot,5.0,2,Parking lot,"8122 E Pea Ridge Rd, Huntington, WV 25705, United States","CP82+63 Huntington, West Virginia, USA",https://usametrox.top/details/public-parking-lot-ChIJ0ec,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VEnJJJuwYvy6uL4obZ1W6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.54767&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Huntington+WV/@38.4191481,-82.4451746,14z",2025-10-28T18:44:17.403Z,,,,,,,,,
https://www.google.com/maps/place/Wheeling+Park+Parking+Lot/data=!4m7!3m6!1s0x8835da406a9a90a9:0x3062fe047d0f2833!8m2!3d40.0761983!4d-80.6979175!16s%2Fg%2F11jfthq3bl!19sChIJqZCaakDaNYgRMygPfQT-YjA,Wheeling Park Parking Lot,2.0,2,Medical clinic,"801 National Rd, Wheeling, WV 26003, United States","38G2+FR Wheeling, West Virginia, USA",,+1 304-221-3995,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qWRTKSSHXVK6LAVGcZIhRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.75618&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Wheeling+WV/@40.0645386,-80.720417,14z",2025-10-28T18:44:29.525Z,,,,,,,,,
https://www.google.com/maps/place/O%27Brien%27s+Companies/data=!4m7!3m6!1s0x8835d97ea43332d9:0x76615870859ad7e!8m2!3d40.0548102!4d-80.7261229!16s%2Fg%2F1tg35wlc!19sChIJ2TIzpH7ZNYgRfq1ZCIcVZgc,O'Brien's Companies,1.0,1,General contractor,"2640 Market St, Wheeling, WV 26003, United States","373F+WH Wheeling, West Virginia, USA",http://www.obrienscompanies.com/,+1 304-233-6266,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPGMkXmni0le7HNHm7CN5X-ewN-N-w1EEcgtDj3=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Wheeling+WV/@40.0645386,-80.720417,14z",2025-10-28T18:44:34.876Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,
"https://www.google.com/maps/place/Wheeling+City+Vehicle+Maintenance/@40.0651705,-80.6952858,17z/data=!3m1!4b1!4m6!3m5!1s0x8835da48bc22d595:0x2a0f21c065974e0a!8m2!3d40.0651705!4d-80.6952858!16s%2Fg%2F1tklr6cj",Wheeling City Vehicle Maintenance,5.0,1,City government office,"12 Hunter Ave, Wheeling, WV 26003, United States","3883+3V Wheeling, West Virginia, USA",,+1 304-234-3846,Open ⋅ Closes 4:30 pm,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Wheeling+WV/@40.0645386,-80.720417,14z",2025-10-28T18:44:42.212Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
"https://www.google.com/maps/place/Camden+Clark+Medical+Center+employee+parking/@39.2642138,-81.5607464,14z/data=!4m6!3m5!1s0x88484b233ee89fe1:0x72dc85c1e79eb8e9!8m2!3d39.2713057!4d-81.5619216!16s%2Fg%2F11tpbg1xqt",Camden Clark Medical Center employee parking,4.0,3,Parking lot,"21 12th St, Parkersburg, WV 26101, United States","7CCQ+G6 Parkersburg, West Virginia, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nIzAYE5WJGrBcM_3JbFZ8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.56445&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Parkersburg+WV/@39.2642138,-81.5607464,14z",2025-10-28T18:44:48.968Z,,,,,,,,,
https://www.google.com/maps/place/EPS+VALET/data=!4m7!3m6!1s0x89b64b70296470bf:0x39cd1c621a341382!8m2!3d38.9252393!4d-77.2320515!16s%2Fg%2F11w96sm4vn!19sChIJv3BkKXBLtokRghM0GmIczTk,EPS VALET,5.0,35,Valet parking service,"8300 Greensboro Dr L1-606, McLean, VA 22102, United States","WQG9+35 McLean, Virginia, USA",https://epsmanagement.com/,+1 571-224-3904,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMaLv1dfu9V9iLg-Wy5K5zxpG6jraYP8ifIlHZp=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Martinsburg+WV/@39.4562099,-77.9638869,14z",2025-10-28T18:45:03.229Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Wepm/data=!4m7!3m6!1s0x89ca03b9c41305b9:0xa4284685fb2bea81!8m2!3d39.463391!4d-77.986276!16s%2Fg%2F1w6r97qg!19sChIJuQUTxLkDyokRgeor-4VGKKQ,Wepm,4.8,5,Advertising agency,"1606 W King St, Martinsburg, WV 25401, United States","F277+9F Martinsburg, West Virginia, USA",,+1 304-263-8868,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw3ubFMhyU1dbTgDZ6rJaUjrLlwRCtwiJfInB-KubzOS5l6Im-Ak9ZfYSrkRAnVu3YqYWLTrBmN-w77mKpmM90u4YJ4DaigvZraGLYl17skZyV6B-enex53bNoiqocVtr2mwghctRJtruA=w408-h350-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Martinsburg+WV/@39.4562099,-77.9638869,14z",2025-10-28T18:45:08.052Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/City+of+Martinsburg+Employee+Parking/data=!4m7!3m6!1s0x89ca03bdfe1e26cd:0x1d52953fd4954603!8m2!3d39.460337!4d-77.9634834!16s%2Fg%2F11rcq9mnfs!19sChIJzSYe_r0DyokRA0aV1D-VUh0,City of Martinsburg Employee Parking,5.0,1,Parking lot,"120 W Race St, Martinsburg, WV 25401, United States","F26P+4J Martinsburg, West Virginia, USA",https://www.cityofmartinsburg.org/government/city-projects,+1 304-264-2131 ext. 277,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FEyJD0qNw-PIVBacjiyrdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.9988&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Martinsburg+WV/@39.4562099,-77.9638869,14z",2025-10-28T18:45:11.092Z,,,,,,,,,
https://www.google.com/maps/place/Martinsburg+Train+Station+Parking/data=!4m7!3m6!1s0x89ca0247c710566b:0xa30a913baf13a40d!8m2!3d39.4590115!4d-77.9611402!16s%2Fg%2F11hblq6ppn!19sChIJa1YQx0cCyokRDaQTrzuRCqM,Martinsburg Train Station Parking,4.5,36,Parking lot,"229 E Martin St, Martinsburg, WV 25403, United States","F25Q+JG Martinsburg, West Virginia, USA",https://www.cityofmartinsburg.org/residents/city-services/parking-authority,+1 304-264-2131,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxykGvjDpy7A-_4_Fl8_G8vU5Ee_yvyRsBc9u3rJciazG6npnILMCKFxK3ujKYrC_8iMSROq4V6SmpFRa-ffdNlGTfnDW9QvSY1cJtYVIIL9gdJH392MXA5lrHSeu2pql4264JELQ=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Martinsburg+WV/@39.4562099,-77.9638869,14z",2025-10-28T18:45:13.961Z,,,,,,,,,
https://www.google.com/maps/place/Beckley+City+Parking+Department/data=!4m7!3m6!1s0x884ef2dfdda4563b:0x2816d34f8f40cc9e!8m2!3d37.7767978!4d-81.1852569!16s%2Fg%2F1261dg7xb!19sChIJO1ak3d_yTogRnsxAj0_TFig,Beckley City Parking Department,5.0,1,City government office,"409 S Kanawha St, Beckley, WV 25801, United States","QRG7+PV Beckley, West Virginia, USA",https://beckley.gov/parking/,+1 304-256-1768,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5NcITsf3d0B8Ct_C7nlebw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.888258&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Beckley+WV/@37.7765659,-81.1851434,14z",2025-10-28T18:45:25.383Z,,,,,,,,,
https://www.google.com/maps/place/Parking+Department/data=!4m7!3m6!1s0x884ef2e0560f636f:0x721e805e9b0a7ea2!8m2!3d37.7781526!4d-81.1881526!16s%2Fg%2F1tfctx_6!19sChIJb2MPVuDyTogRon4Km16AHnI,Parking Department,,,City government office,"Beckley, WV 25801, United States","QRH6+7P Beckley, West Virginia, USA",,+1 304-256-1752,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zmwi9WL_wbbfIUKEnZSAlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.67946&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Beckley+WV/@37.7765659,-81.1851434,14z",2025-10-28T18:45:27.936Z,,,,,,,,,
