placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Frontline+Electrical+Services/data=!4m7!3m6!1s0x80856e5edbb10853:0x25ff2aa2f1c9e541!8m2!3d38.06538!4d-122.1324874!16s%2Fg%2F1vmr1lw7!19sChIJUwix215uhYARQeXJ8aIq_yU,Frontline Electrical Services,4.8,137,Electrician,"3195 Park Rd suite c, Benicia, CA 94510, United States","3V89+52 Benicia, California, USA",https://frontlineproservices.com/,+1 800-945-0268,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGX2gWC6gHOKaOW3BdeYLiu5mxxdqED8fCsyMkfwYXDIW7GILeweJcre4-Eq8SQSXZPgCg0UWcE0OR9MDV2gREOEFJoclga6M211ryLxpBk03KErPRnIYG9akKSNHvq4sezjv4=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:34:54.250Z,,,
https://www.google.com/maps/place/Pearson+Brothers+Electrical+Service/data=!4m7!3m6!1s0x8085bd3765d2c935:0x6d41ef5927648867!8m2!3d38.0900921!4d-122.5554581!16s%2Fg%2F11jb10ttk0!19sChIJNcnSZTe9hYARZ4hkJ1nvQW0,Pearson Brothers Electrical Service,4.8,135,Electrical installation service,"244 Vintage Way #8100, Novato, CA 94945, United States","3CRV+2R Novato, California, USA",,+1 415-449-5225,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwsks3-GNDJvORpji1J8r54booE1pmEQF-CqiH8hZc6Z0YRkACS3TU8cKIfbY-KiH8KrHL6bIIifNkFg4ydRjnSP8O9Cc-hJM5L7Vl6HrrRV61E_dbBA19NOlFLhYLvkQhVDl0=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:34:58.531Z,,,
https://www.google.com/maps/place/Skylight+Electrical+Service/data=!4m7!3m6!1s0x80851555b5b78717:0x919dfbee87923b31!8m2!3d38.2478366!4d-122.0757232!16s%2Fg%2F11s0tfs9w7!19sChIJF4e3tVUVhYARMTuSh-77nZE,Skylight Electrical Service,5.0,119,Electrician,"4227 Lozano Ln Unit H, Fairfield, CA 94534, United States","6WXF+4P Fairfield, California, USA",https://skylightelectricalservice.com/,+1 707-515-5503,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPo-5gFRC1gbWk-Ja2gkswf2vvrBgj1CVR2-D-k=w408-h271-k-no,true,Open 24 hours,Open 24 hours,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:02.945Z,,Identifies as Latino-owned,
https://www.google.com/maps/place/Leete+Generators/data=!4m7!3m6!1s0x8084362c05b0b067:0x6bc29985ed843d99!8m2!3d38.3936966!4d-122.7241648!16s%2Fg%2F1tfzmkfk!19sChIJZ7CwBSw2hIARmT2E7YWZwms,Leete Generators,4.6,21,Electric generator shop,"3360 McMaude Pl, Santa Rosa, CA 95407, United States","97VG+F8 Santa Rosa, California, USA",http://www.leetegenerators.com/,+1 707-545-0484,,https://lh3.googleusercontent.com/p/AF1QipOHfu7cRgQY96CwdAduVwpNVVSb86ue8m9NVJWo=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:07.267Z,· In-store pick-up · Delivery,Identifies as women-owned,
https://www.google.com/maps/place/Reyff+Electric/data=!4m7!3m6!1s0x808513cf1bde2d3b:0x95fadfd18ce1cf43!8m2!3d38.207601!4d-122.1400894!16s%2Fg%2F11t4cgvx3d!19sChIJOy3eG88ThYARQ8_hjNHf-pU,Reyff Electric,4.7,83,Electrician,"4950 Fulton Dr STE C, Fairfield, CA 94534, United States","6V55+2X Fairfield, California, USA",https://reyffelectricinc.com/,+1 707-421-2481,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN4oxs4KLYq7chBM4-PjCR5WfsEWy5FI59uUVig=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:11.771Z,,,
https://www.google.com/maps/place/Ongaro+%26+Sons/data=!4m7!3m6!1s0x808437d12d70a3d5:0x999e7043e44f83a8!8m2!3d38.4409559!4d-122.7119838!16s%2Fg%2F1td_5dd0!19sChIJ1aNwLdE3hIARqINP5ENwnpk,Ongaro & Sons,4.9,1222,HVAC contractor,"250 D St Suite 700B, Santa Rosa, CA 95404, United States","C7RQ+96 Santa Rosa, California, USA",https://ongaroandsons.com/,+1 707-908-9208,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMhiWa8HsiC19LcbmvVwKQHGGpSKTf2gF__rPkS=w408-h251-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:16.198Z,,,
https://www.google.com/maps/place/RL+Electric/data=!4m7!3m6!1s0x8642f43bd1fb7e37:0x3026efd6fc7f03eb!8m2!3d38.4788254!4d-121.9615325!16s%2Fg%2F11vl2skk82!19sChIJN3770Tv0QoYR6wN__NbvJjA,RL Electric,5.0,39,Electrical installation service,,,https://www.rlelectric.org/,+1 707-450-5539,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPehM27-ffcZ4CpyXkuIUgHP9_ae4oZhwzHmEQP=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:20.455Z,,Identifies as Latino-owned,
https://www.google.com/maps/place/My+Generator+Guy/data=!4m7!3m6!1s0x80855bc20c87616b:0xaddfd6853e230796!8m2!3d38.0260828!4d-121.8788972!16s%2Fg%2F1vkxmh1s!19sChIJa2GHDMJbhYARlgcjPoXW360,My Generator Guy,4.6,54,Electrician,"498 E 10th St, Pittsburg, CA 94565, United States","24GC+CC Pittsburg, California, USA",https://bayareagenerators.generacdealers.com/,+1 925-432-1155,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pUI19RgSO5ZDIdoh2RqYOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.49919&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:24.955Z,,,
https://www.google.com/maps/place/East+Bay+Power/data=!4m7!3m6!1s0x6e234ec534ac9749:0x80edc4ee5baba89!8m2!3d38.3463426!4d-121.943778!16s%2Fg%2F11l6l4lh8v!19sChIJSZesNMVOI24Ribq65U7cDgg,East Bay Power,5.0,20,Electrician,"685 White Oak Ln, Vacaville, CA 95687, United States","83W4+GF Vacaville, California, USA",https://www.eastbaypowerinc.com/,+1 707-416-9719,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMGrD07GgdNx4_WEd-__3EDU1n5ihLeBpSKgUaA=w408-h905-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:29.386Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/Anderholm+Electric/data=!4m7!3m6!1s0x80844a8a9e515555:0xa52bfe3f672a3171!8m2!3d38.3551559!4d-122.7104906!16s%2Fg%2F11qgylrd0l!19sChIJVVVRnopKhIARcTEqZz_-K6U,Anderholm Electric,5.0,71,Electrician,"75 Executive Ave Ste 16, Rohnert Park, CA 94928, United States","974Q+3R Rohnert Park, California, USA",https://anderholmelectric.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 707-806-4860,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOmLh9Vwpahl4KfHWsB3iFL8UbzRVW4YVKB19IW=w408-h274-k-no,true,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:33.858Z,,,
https://www.google.com/maps/place/Vine+Electric/data=!4m7!3m6!1s0x80853d3e2557ca6b:0xcacab4c754d2e912!8m2!3d38.3535363!4d-121.9383519!16s%2Fg%2F11c3yqs27f!19sChIJa8pXJT49hYAREunSVMe0yso,Vine Electric,4.9,515,Electrician,"57 Commerce Pl b, Vacaville, CA 95687, United States","9336+CM Vacaville, California, USA",http://www.vineelectric.com/,+1 707-643-2749,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNF7eE5iy8tGPW3pSvxW-OINgMmq3udFb9VV28K=w408-h306-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:38.215Z,,,
"https://www.google.com/maps/place/Frost+Electric+Inc/@38.2797535,-122.290445,12z/data=!3m1!4b1!4m6!3m5!1s0x8085076ff28f18b1:0x11017342e6145ee4!8m2!3d38.2797535!4d-122.290445!16s%2Fg%2F11jh76cggf",Frost Electric Inc,5.0,3,Electrician,,,https://danfrostelectric.com/,+1 707-251-1489,Open · Closes 5 pm,,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:44.576Z,,,
https://www.google.com/maps/place/B.+Henry%27s+Quality+Electric+Inc./data=!4m7!3m6!1s0x8085b41ace2e7f25:0xe6f0306e9cf34e48!8m2!3d38.2433228!4d-122.6393295!16s%2Fg%2F11bw2_9tn8!19sChIJJX8uzhq0hYARSE7znG4w8OY,B. Henry's Quality Electric Inc.,5.0,177,Electrician,"47 Rocca Dr, Petaluma, CA 94952, United States","69V6+87 Petaluma, California, USA",https://bhenrysqualityelectric.com/,+1 707-774-2112,"Closed · Opens 7 am Mon

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5pU80MX_PzNCjJHPpLAmv27YtAiirGY9SxyR7hH5WR4e1vGcOE8wAIqqlPucxuwL-UEHo_wDz94cBY-Ny24hkIl2aGI5P1ZKEkoDtTzqsm5qcOehJaMY8oXjT2SYXSNUpaCxJ6g=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:49.004Z,,,
https://www.google.com/maps/place/O%27Reilly+Auto+Parts/data=!4m7!3m6!1s0x808506f6bfdb1213:0xab237850dba6682c!8m2!3d38.3078089!4d-122.2949388!16s%2Fg%2F1tftr9l6!19sChIJExLbv_YGhYARLGim21B4I6s,O'Reilly Auto Parts,4.3,261,Auto parts store,"2290 Jefferson St, Napa, CA 94559, United States","8P54+42 Napa, California, USA",https://locations.oreillyauto.com/en-us/ca/napa/autoparts-2566.html,+1 707-224-8606,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzhrS3HUFpHCGjUnz7SRibKtEH7U53Tp1tGHzR9-jyQqEiiLHyF6xW1vA8_E5tXbf_zOqSxU6FIDNBSbRqV9y-Xh8bCTEffUPkasatBcxRaKbUwFnCgYGh0UfEUTlGCURY6u7E=w408-h507-k-no,true,7:30 am–10 pm,7:30 am–9 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,7:30 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:53.462Z,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/All+Star+Electric/data=!4m7!3m6!1s0x80844e0c067d125d:0xf20e1f5ccd381f7f!8m2!3d38.4184023!4d-122.5538906!16s%2Fg%2F126300lkm!19sChIJXRJ9BgxOhIARfx84zVwfDvI,All Star Electric,5.0,55,Electrician,"132 Misbro Way, Kenwood, CA 95452, United States","CC9W+9C Kenwood, California, USA",http://allstarelectric.us/,+1 707-953-4672,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPsa4PZrBHALaGp9iOlL9gxFTorr-4ekaGY-FA5=w408-h367-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:35:58.004Z,,,
https://www.google.com/maps/place/VITAL+ENERGY+SOLUTIONS/data=!4m7!3m6!1s0x808430a42a79f7e5:0x6c3654e20e33a8ed!8m2!3d38.3900758!4d-122.8143467!16s%2Fg%2F11gdpww9qk!19sChIJ5fd5KqQwhIAR7agzDuJUNmw,VITAL ENERGY SOLUTIONS,4.9,83,Solar energy company,"7064 Corline Ct Building B, Sebastopol, CA 95472, United States","95RP+27 Sebastopol, California, USA",http://vitalenergysolar.com/?utm_campaign=gmb,+1 707-985-7525,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGu102czDLybj8qgoT_aq_GyEVp4-kzwiYG1gyehBRNHSpEoAKv-CDHv6qHSk4PYh-_cWRMi4kuZ7c5w1qNYkRdLKYkgHPz0U8UlZkVykAaqdtmpvuX5dGFJvOxiyU1m5-T_Hb=w408-h346-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:02.463Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/C.+Bates+Electric/data=!4m7!3m6!1s0xada71d0107fc6873:0x61c14818672f0ba3!8m2!3d38.1586613!4d-121.902153!16s%2Fg%2F11y47_0cxh!19sChIJc2j8BwEdp60RowsvZxhIwWE,C. Bates Electric,5.0,164,Electrician,,,https://cbateselectric.com/,+1 707-386-2566,,https://lh3.googleusercontent.com/p/AF1QipM3DZB0iZQUz6LJxHOQzKekJ_Ng6kZD6zNyIT-o=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:06.937Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/Luxolite+Electric/data=!4m7!3m6!1s0x8085adb33aa6a745:0xcec9867c0229bf8d!8m2!3d38.2496776!4d-122.562492!16s%2Fg%2F11y1sdkbd7!19sChIJRaemOrOthYARjb8pAnyGyc4,Luxolite Electric,5.0,16,Electrician,,,http://www.luxoliteelectric.com/,+1 707-721-7377,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO6idUceOvthSmsbF_lUzC_B4up9pQggZlY8coA=w519-h240-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:11.313Z,,,
https://www.google.com/maps/place/Rocky+Hill+Electric/data=!4m7!3m6!1s0x6c151c58faeb3e27:0x37d1ee040a6984d4!8m2!3d38.0142363!4d-122.5400623!16s%2Fg%2F11rwpcgmmx!19sChIJJz7r-lgcFWwR1IRpCgTu0Tc,Rocky Hill Electric,5.0,196,Electrician,"4330 Redwood Hwy STE 200, San Rafael, CA 94903, United States","2F75+MX San Rafael, California, USA",https://rockyhillelectric.net/?utm_campaign=gmb,+1 415-874-0909,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMQ9llOoKjVNirH0g90sCePDq233Sn3Bas5-Tow=w408-h307-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:15.833Z,,,
"https://www.google.com/maps/place/Sonoma+Power+Solutions,+Inc./data=!4m7!3m6!1s0x83c394e66e926653:0xeec9b6e32ebe694d!8m2!3d38.339701!4d-122.846947!16s%2Fg%2F11v64wxcvg!19sChIJU2aSbuaUw4MRTWm-LuO2ye4","Sonoma Power Solutions, Inc.",5.0,4,Electrician,,,https://sonomapowersolutions.com/,+1 707-299-7985,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx15bA3vdQ0on6NC43RufUxiCLHZCc-s3qAjwVbG-c72-7OiUtdBag2yI3XPKdTDDO8q0Oz72muoCy5bkKgGjHtvDBSnoJmPV6ga6Ab3QMhajKwNP8Rh6y387YxMmQznLhF7XrL=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:20.516Z,,,
https://www.google.com/maps/place/Solano-Napa+JATC/data=!4m7!3m6!1s0x8085093317d00001:0xb74889531ad1f78b!8m2!3d38.2246012!4d-122.266888!16s%2Fg%2F11rkmtwshs!19sChIJAQDQFzMJhYARi_fRGlOJSLc,Solano-Napa JATC,3.0,1,Association / Organization,"720-A Technology Way, Napa, CA 94558, United States","6PFM+R6 Napa, California, USA",http://www.jatclu180.org/?zone=/unionactive/contact.cfm,+1 707-251-0315,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZjkmFAGgnNktOXxi4eioPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.82399&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:22.788Z,,,
https://www.google.com/maps/place/All+MARIN+ELECTRIC/data=!4m7!3m6!1s0x8085a2b9a662bed3:0x2f18cf91d38c6f89!8m2!3d38.0601733!4d-122.5234435!16s%2Fg%2F1pv17jsb3!19sChIJ075iprmihYARiW-M05HPGC8,All MARIN ELECTRIC,5.0,56,Electrician,"8 Brookline Dr, Novato, CA 94949, United States","3F6G+3J Novato, California, USA",https://allmarinelectric.com/,+1 415-634-7878,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM7sue92VSzAdUg8oHaMaMzFa3k4WkEPcRp3emN=w426-h240-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:27.187Z,,,
https://www.google.com/maps/place/Re-Volt+Electric+Inc./data=!4m7!3m6!1s0x80844788be15b08d:0x8ac4a9a1455ccff1!8m2!3d38.4716512!4d-122.738287!16s%2Fg%2F11kxknfjp8!19sChIJjbAVvohHhIAR8c9cRaGpxIo,Re-Volt Electric Inc.,4.8,57,Electrician,"1000 Piner Rd Unit D-2, Santa Rosa, CA 95403, United States","F7C6+MM Santa Rosa, California, USA",https://www.re-voltelectric.com/?utm_source=gmb&utm_medium=referral,+1 707-978-5930,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMPtobTrXr0aVgf5CxvvaWoxuXKQ5OkDVB22ov8=w426-h240-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:31.631Z,,,
https://www.google.com/maps/place/Aleco+Electric/data=!4m7!3m6!1s0x8084dfe867ee9309:0x26f00497b52e6b57!8m2!3d38.3924898!4d-121.9641968!16s%2Fg%2F1tfbhywg!19sChIJCZPuZ-jfhIARV2sutZcE8CY,Aleco Electric,4.3,975,Electrician,"4977 Allison Pkwy Suite A, Vacaville, CA 95688, United States","92RP+X8 Vacaville, California, USA",https://www.alecoelectric.com/,+1 800-573-8803,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNah36_ijSjJlQ15wGKSDv909xWf-5nnWmZGtk6=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:35.981Z,,,
https://www.google.com/maps/place/Napa+Valley+Celebrations/data=!4m7!3m6!1s0x8085071a574c2a3f:0x4316ae1cae6ed36!8m2!3d26.8564026!4d-105.2030656!16s%2Fg%2F11j8zz9hs6!19sChIJPypMVxoHhYARNu3myuFqMQQ,Napa Valley Celebrations,5.0,7,Event planner,,,http://napavalleycelebrations.com/,+1 707-363-9033,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMbuvTjuxYF8MpxmFEOcmXHzxe9vS6_gJyA_umu=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:40.319Z,,,
"https://www.google.com/maps/place/Napa+Valley+Electric/@38.4298199,-122.4208311,11z/data=!3m1!4b1!4m6!3m5!1s0x4a1177e1c937a0a5:0x18f9e625bcd11e46!8m2!3d38.4298198!4d-122.4208311!16s%2Fg%2F11md35y26p",Napa Valley Electric,,,Contractor,,,https://www.napavalleyelectric.com/,+1 707-337-7576,Closed · Opens 8 am Mon,,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:46.711Z,,,
https://www.google.com/maps/place/La+Toque/data=!4m7!3m6!1s0x808506614c768671:0xde51b62058db3bce!8m2!3d38.3041675!4d-122.283973!16s%2Fg%2F1td2h3p0!19sChIJcYZ2TGEGhYARzjvbWCC2Ud4,La Toque,3.9,495,French restaurant,"1314 McKinstry St, Napa, CA 94559, United States","8P38+MC Napa, California, USA",http://www.latoque.com/,+1 707-257-5157,Closed · Opens 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipM1ZcEXRbCuKHA7IeSQ6MgbGCdNj2qWme0wvvKi=w408-h434-k-no,true,5:30–9:30 pm,5:30–9 pm,Closed,Closed,5:30–9 pm,5:30–9 pm,5:30–9:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:51.196Z,Destination place serving New French cuisine in refined surroundings within the Westin Verasa hotel. · Dine-in · Takeaway · Delivery,LGBTQ+ friendly,
https://www.google.com/maps/place/Security+Public+Storage/data=!4m7!3m6!1s0x80850ed54620dd41:0x268b042da9292eaf!8m2!3d38.2366357!4d-122.2647757!16s%2Fg%2F1vr3dd18!19sChIJQd0gRtUOhYARry4pqS0EiyY,Security Public Storage,4.9,163,Self-storage facility,"211 Devlin Rd, Napa, CA 94558, United States","6PPP+M3 Napa, California, USA",https://www.securitypublicstorage.com/locations/napa?utm_source=GMBlisting&utm_medium=organic,+1 707-549-6202,,https://lh3.googleusercontent.com/p/AF1QipOs4lCFLHi47An-dbf1mDWZA92tPj2VeH4lyHJz=w408-h244-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:36:55.608Z,,,
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x8085068a3ec0247d:0x937c9a072fcdab26!8m2!3d38.3089069!4d-122.2832399!16s%2Fg%2F1vvr6fgh!19sChIJfSTAPooGhYARJqvNLweafJM,Walmart Supercenter,3.8,2607,Department store,"681 Lincoln Ave, Napa, CA 94558, United States","8P58+HP Napa, California, USA",https://www.walmart.com/store/2925-napa-ca/?veh=seo_loc,+1 707-224-8797,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxsouaDi8238i18-OinqNAeSN6L3_fNusupMDpmWfL62FFOCIo66o4zVAVx7xzWUdaTVkO8-numZz8qGptPYs01xTT-yWXe30Kt2eOICzvCq5gVIKOl0NhL5rdIKfUQ4vfAP8PbhAT5qg=w408-h559-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:37:00.141Z,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Davis+Electric+%26+Systems/data=!4m7!3m6!1s0x8085180e90fea9e9:0x68013b06a115f870!8m2!3d38.3487235!4d-121.9987148!16s%2Fg%2F11c3k9p2r_!19sChIJ6an-kA4YhYARcPgVoQY7AWg,Davis Electric & Systems,5.0,25,Electrician,"831 Alamo Dr Suite 4A, Vacaville, CA 95688, United States","82X2+FG Vacaville, California, USA",http://daviselectricsystems.com/,+1 707-480-3733,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOPjmkt1YmCKiKjrfBCbG-aQkkaGysxR2BG_Zxq=w408-h408-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:37:04.506Z,,,
https://www.google.com/maps/place/Taurus+Electrical+Services/data=!4m7!3m6!1s0x8084d125a811848d:0x619d12afb00fa6ae!8m2!3d38.3531258!4d-121.9524937!16s%2Fg%2F11b6_cbwzz!19sChIJjYQRqCXRhIARrqYPsK8SnWE,Taurus Electrical Services,5.0,153,Electrician,"607 Elmira Rd #171, Vacaville, CA 95687, United States","923X+72 Vacaville, California, USA",http://www.tauruselec.com/,+1 707-430-0222,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNesDGP-7u4AkfwuvLv_SQ4dTAYQdmjD-471gdw=w408-h306-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2026-01-10T23:37:09.120Z,,,
