placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,error
"https://www.google.com/maps/place/Tiny+Veins+Solution,+LLC/data=!4m7!3m6!1s0x6983655f86942943:0x6a22031520cbf50c!8m2!3d35.032209!4d-79.0471195!16s%2Fg%2F11vl5t7lrv!19sChIJQymUhl9lg2kRDPXLIBUDImo","Tiny Veins Solution, LLC",5.0,36,Medical laboratory,,,https://www.tinyveinsolution.com/,+1 910-469-1117,Closes soon · 6 pm · Opens 5 am Wed,https://lh3.googleusercontent.com/p/AF1QipMFPUpCjEY1mbNpYjI5CSxAI8-qTgM6ek5vl2xL=w408-h315-k-no,true,5 am–6 pm,5 am–1:30 am,5 am–6 pm,5 am–6 pm,5–11:30 am,Closed,5 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Raeford+Fayetteville+NC/@34.9809995,-79.2241997,14z",2025-12-16T22:01:52.315Z,,,
https://www.google.com/maps/place/Pinehurst+Surgical+Clinic+Vascular+and+Vein/data=!4m7!3m6!1s0x8854b3ef67d8003f:0x81af65ccdbf584d!8m2!3d35.2076141!4d-79.458456!16s%2Fg%2F1hc7bw_ps!19sChIJPwDYZ--zVIgRTVi_zVz2Ggg,Pinehurst Surgical Clinic Vascular and Vein,3.7,3,Surgical center,"5 First Village Dr. A, Pinehurst, NC 28374, United States","6G5R+2J Pinehurst, North Carolina, USA",https://pinehurstsurgical.com/our-providers/our-vascular-vein-care-providers/,+1 910-215-2536,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6K_tjA-_plLmGyEB40FMOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.22592&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Raeford+Fayetteville+NC/@34.9809995,-79.2241997,14z",2025-12-16T22:01:55.399Z,,,
https://www.google.com/maps/place/Champion+Heart+and+Vascular+Center/data=!4m7!3m6!1s0x89ab8194953ea87b:0x5aeed019bb9d2111!8m2!3d35.3150495!4d-78.6297809!16s%2Fg%2F11g8w0t17_!19sChIJe6g-lZSBq4kRESGduxnQ7lo,Champion Heart and Vascular Center,4.7,103,Medical clinic,"710 Erwin Rd, Dunn, NC 28334, United States","898C+23 Dunn, North Carolina, USA",https://championhealthsystem.com/locations/dunn-clinic/,+1 910-304-1212,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNZG7FTEtpCwFxwHALKn10i5w2KgKPHe8uufYwH=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Erwin+Fayetteville+NC/@35.3268292,-78.676128,14z",2025-12-16T22:02:07.750Z,,,
https://www.google.com/maps/place/Vita+Family+%26+Aesthetics/data=!4m7!3m6!1s0x89ab6ca5e33838ff:0xcb383170749081d4!8m2!3d35.0498756!4d-78.9228797!16s%2Fg%2F1232tgnxr!19sChIJ_zg446Vsq4kR1IGQdHAxOMs,Vita Family & Aesthetics,4.8,511,Medical spa,"609b Executive Pl, Fayetteville, NC 28305, United States","23XG+XR Fayetteville, North Carolina, USA",http://www.vitafamilyandaesthetics.com/,+1 910-677-9488,Closes soon · 5:30 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipP1XJcy2nCopdw3TYrpe9iMm01kvClYvrXWmm4R=w424-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,Closed,7:30 am–5:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Dunn+Fayetteville+NC/@35.0523673,-78.8783774,14z",2025-12-16T22:02:21.168Z,Identifies as women-owned,,
https://www.google.com/maps/place/Cape+Fear+Valley+Wound+Care+Clinic/data=!4m7!3m6!1s0x89ab6cd4dbbe1cbb:0x68d70fcabe72eeed!8m2!3d35.0545244!4d-78.8864698!16s%2Fg%2F1v26mzth!19sChIJuxy-29Rsq4kR7e5yvsoP12g,Cape Fear Valley Wound Care Clinic,4.6,26,Medical clinic,"101 Robeson St STE 210A, Fayetteville, NC 28301, United States","3437+RC Fayetteville, North Carolina, USA",https://www.capefearvalley.com/locations/cape-fear-valley-wound-care-center,+1 910-615-1826,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z5r40lPmbBffIsGAEaXrSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.91244&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Dunn+Fayetteville+NC/@35.0523673,-78.8783774,14z",2025-12-16T22:02:24.004Z,,,
https://www.google.com/maps/place/Drip+Wellness+%26+Aesthetics/data=!4m7!3m6!1s0x873a84340018f861:0xc53bec09c0062531!8m2!3d35.0454981!4d-78.9218628!16s%2Fg%2F11t7ts2lc2!19sChIJYfgYADSEOocRMSUGwAnsO8U,Drip Wellness & Aesthetics,5.0,63,Medical spa,"2631 Raeford Rd Suite 1/2, Fayetteville, NC 28303, United States","23WH+57 Fayetteville, North Carolina, USA",http://ivdripwellness.com/,+1 910-728-0078,Closes soon · 6 pm · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipNYyDR8DXQjIv2ZK8AfqwoOSD9Ui1TrOeaiRQqd=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,11 am–3 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Dunn+Fayetteville+NC/@35.0523673,-78.8783774,14z",2025-12-16T22:02:28.776Z,,,
https://www.google.com/maps/place/Cape+Fear+Valley+Primary+Care+%E2%80%93+Highland+Family/data=!4m7!3m6!1s0x89ab6ccb7dda4c11:0xa536fbf2ad67bc11!8m2!3d35.0576773!4d-78.9003631!16s%2Fg%2F1vlk2f4k!19sChIJEUzafctsq4kREbxnrfL7NqU,Cape Fear Valley Primary Care – Highland Family,4.7,119,Medical clinic,"1248 Fort Bragg Rd #100, Fayetteville, NC 28305, United States","335X+3V Fayetteville, North Carolina, USA",https://www.capefearvalley.com/locations/cape-fear-valley-primary-care-highland-family-practice,+1 910-323-0334,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM6ciqh5EQfc3qnce9LHE7xtyuiAP2j1ehgke6k=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Dunn+Fayetteville+NC/@35.0523673,-78.8783774,14z",2025-12-16T22:02:33.558Z,,,
https://www.google.com/maps/place/Cape+Fear+Center+Digestive+Diseases/data=!4m7!3m6!1s0x89ab1363834607df:0x40260d3ef635ac87!8m2!3d35.0281895!4d-78.9238624!16s%2Fg%2F1tnssssk!19sChIJ3wdGg2MTq4kRh6w19j4NJkA,Cape Fear Center Digestive Diseases,4.9,1864,Medical clinic,"1880 Quiet Cove, Fayetteville, NC 28304, United States","23HG+7F Fayetteville, North Carolina, USA",http://www.cfcdd.com/,+1 910-323-2477,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5jQrkaR3Uip0BlL68kovdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.62756&pitch=0&thumbfov=100,false,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Dunn+Fayetteville+NC/@35.0523673,-78.8783774,14z",2025-12-16T22:02:38.990Z,,,
https://www.google.com/maps/place/Circadian+Rejuvenation/data=!4m7!3m6!1s0x8856a1438708e90d:0x635d045b7128463!8m2!3d35.0687573!4d-78.910514!16s%2Fg%2F11mw0x23v4!19sChIJDekIh0OhVogRY4QSt0XQNQY,Circadian Rejuvenation,4.9,63,Medical spa,"1903 Bragg Blvd, Fayetteville, NC 28303, United States","339Q+GQ Fayetteville, North Carolina, USA",https://circadianrejuvenation.com/,+1 855-954-8336,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMRdiTK2nNZrpZ92y7DHQwmE50aP7Q3T_nJ1U5S=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Dunn+Fayetteville+NC/@35.0523673,-78.8783774,14z",2025-12-16T22:02:44.594Z,,,
"https://www.google.com/maps/place/Fayetteville+Vascular+and+Vein+Center/@35.0523673,-78.8783774,14z/data=!4m6!3m5!1s0x89ab149b8ac231c9:0x9c1f916effa44187!8m2!3d35.0299078!4d-78.9345114!16s%2Fg%2F1hc1m9_8d",Fayetteville Vascular and Vein Center,2.9,14,Vascular surgeon,"3410 Village Dr suite 200, Fayetteville, NC 28304, United States","23H8+X5 Fayetteville, North Carolina, USA",http://www.fayettevillevascular.com/,+1 910-401-0202,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMiFkhe2VmVepkq6-L6k-OXkggjAmHljQzwzf7W=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Manchester+Fayetteville+NC/@35.0523673,-78.8783774,14z",2025-12-16T22:02:53.023Z,,,Already found
"https://www.google.com/maps/place/Fayetteville+Vascular+and+Vein+Center/@35.0523673,-78.8783774,14z/data=!4m6!3m5!1s0x89ab149b8ac231c9:0x9c1f916effa44187!8m2!3d35.0299078!4d-78.9345114!16s%2Fg%2F1hc1m9_8d",Fayetteville Vascular and Vein Center,2.9,14,Vascular surgeon,"3410 Village Dr suite 200, Fayetteville, NC 28304, United States","23H8+X5 Fayetteville, North Carolina, USA",http://www.fayettevillevascular.com/,+1 910-401-0202,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMiFkhe2VmVepkq6-L6k-OXkggjAmHljQzwzf7W=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Fayetteville+Fayetteville+NC/@35.0523673,-78.8783774,14z",2025-12-16T22:03:01.169Z,,,Already found
"https://www.google.com/maps/place/Retro+Spa+%26+Wellness,+PLLC/data=!4m7!3m6!1s0x89ab158ce22395e7:0xe2792c4d97d4f5ae!8m2!3d35.0672874!4d-78.9488439!16s%2Fg%2F11vlwdcbbw!19sChIJ55Uj4owVq4kRrvXUl00seeI","Retro Spa & Wellness, PLLC",5.0,117,Medical spa,"3622 Morganton Rd STE B, Fayetteville, NC 28303, United States","3382+WF Fayetteville, North Carolina, USA",https://www.retrospawellness.com/,+1 910-699-3726,Closed · Opens 10 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nB0ABQbe7z2_3Hb0h6Bzmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.72309&pitch=0&thumbfov=100,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–2 pm,Closed,10 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2025-12-16T22:03:15.432Z,Identifies as women-owned,,
https://www.google.com/maps/place/Red+Springs+Health+Center/data=!4m7!3m6!1s0x89ab27c81f7623ad:0xa775fb2d08c9c9ac!8m2!3d34.8124122!4d-79.168785!16s%2Fg%2F11qzygsvzf!19sChIJrSN2H8gnq4kRrMnJCC37dac,Red Springs Health Center,2.8,18,Walk-in clinic,"302 Mt Tabor Rd, Red Springs, NC 28377, United States","RR6J+XF Red Springs, North Carolina, USA",https://www.rhcchealth.org/redspringswalkin,+1 910-227-2850,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2pvwQ_BdXdTydgDYnGGDsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.644764&pitch=0&thumbfov=100,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,10 am–2 pm,10 am–2 pm,8 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2025-12-16T22:03:21.077Z,,,
"https://www.google.com/maps/place/Manesh+Thomas,+MD/data=!4m7!3m6!1s0x89ab149804539ee9:0x7ea73e93e32fa809!8m2!3d35.0370036!4d-78.9387024!16s%2Fg%2F1tdq6wpk!19sChIJ6Z5TBJgUq4kRCagv45M-p34","Manesh Thomas, MD",4.9,250,,"3650 Cape Center Dr, Fayetteville, NC 28304, United States","23P6+RG Fayetteville, North Carolina, USA",,,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JUFi91RiFNeXW5dKXPRz7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.152847&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Red+Springs+Fayetteville+NC/@34.8151633,-79.183091,14z",2025-12-16T22:03:26.143Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Seventy-First+Township+Fayetteville+NC/@35.0901986,-79.0419053,14z",2025-12-16T22:03:34.359Z,,,No new results found
https://www.google.com/maps/place/Skin+Specialists+of+Fayetteville/data=!4m7!3m6!1s0x89ab13c302d81911:0x7993aeee627f9e89!8m2!3d35.0435944!4d-78.916396!16s%2Fg%2F11qpsxfdzx!19sChIJERnYAsMTq4kRiZ5_Yu6uk3k,Skin Specialists of Fayetteville,4.9,299,Medical spa,"209 Fairway Dr Suite C, Fayetteville, NC 28305, United States","23VM+CC Fayetteville, North Carolina, USA",https://bestskinoffayetteville.com/home,+1 910-759-3060,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMKm1kNGdDWAzkOleLSZnl9X9slsy0i56R6MfaT=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–6 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+St.+Pauls+Fayetteville+NC/@35.0575614,-78.8403265,14z",2025-12-16T22:03:47.905Z,Identifies as veteran-owned,,
"https://www.google.com/maps/place/Radiant+Wellness+%26+Aesthetics,+PLLC/data=!4m7!3m6!1s0x4c183ffb8a734473:0x38f8046fd095c2f3!8m2!3d35.1356891!4d-78.876615!16s%2Fg%2F11r_c94gth!19sChIJc0Rzivs_GEwR88KV0G8E-Dg","Radiant Wellness & Aesthetics, PLLC",5.0,192,Medical spa,"5511 Ramsey St #100, Fayetteville, NC 28311, United States","44PF+79 Fayetteville, North Carolina, USA",https://www.radiantwellnessnc.com/,+1 910-557-2443,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMHXq87kCq07EGoTsnjrk4EGnTW3PUxxR3DN15G=w408-h544-k-no,true,11 am–6 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Anderson+Creek+Fayetteville+NC/@35.2834941,-78.9169696,14z",2025-12-16T22:04:00.985Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Carolina+Vein+Institute/data=!4m7!3m6!1s0x89acf42bc04c37d1:0x8c666adcde18fba0!8m2!3d35.8147083!4d-78.6965086!16s%2Fg%2F1xn_p7lq!19sChIJ0TdMwCv0rIkRoPsY3txqZow,Carolina Vein Institute,5.0,233,Medical clinic,"2245 Gtwy Acc Pt Suite 315, Raleigh, NC 27607, United States","R873+V9 Raleigh, North Carolina, USA",https://www.myveindr.com/?utm_source=gmb_auth,+1 984-205-7185,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipNK-6p9tleo9saQdVxxKVUA9cYDw3APIZ-fWYdC=w486-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Anderson+Creek+Fayetteville+NC/@35.2834941,-78.9169696,14z",2025-12-16T22:04:05.935Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Lindy+McHutchison/data=!4m7!3m6!1s0x89ace8ba65e7b7a1:0xa8a4a0d6b2e08853!8m2!3d35.9104681!4d-78.9411475!16s%2Fg%2F11g_87260!19sChIJobfnZbrorIkRU4jgstagpKg,Center for Vein Restoration | Dr. Lindy McHutchison,4.8,105,Vascular surgeon,"5309 Highgate Dr, Durham, NC 27713, United States","W365+5G Durham, North Carolina, USA",https://www.centerforvein.com/our-clinics/locations/durham-north-carolina,+1 336-860-6530,"Closes soon · 6 pm · Opens 7 am Wed

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNN67afg81PVZDCahiBldcEF-YAWZn245G2dlnW=w408-h426-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Anderson+Creek+Fayetteville+NC/@35.2834941,-78.9169696,14z",2025-12-16T22:04:10.820Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Little+Coharie+Township+Fayetteville+NC/@34.9567632,-78.5433701,14z",2025-12-16T22:04:19.369Z,,,No new results found
https://www.google.com/maps/place/Concierge+Medical+Arts/data=!4m7!3m6!1s0x89ab15021f15955d:0x5120bcfc082d47e1!8m2!3d35.0547235!4d-78.8972419!16s%2Fg%2F11h4k507qm!19sChIJXZUVHwIVq4kR4UctCPy8IFE,Concierge Medical Arts,5.0,58,Medical spa,"1011 Arsenal Ave, Fayetteville, NC 28305, United States","3433+V4 Fayetteville, North Carolina, USA",https://conciergemedicalarts.com/,+1 910-302-9918,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPh93JZ27OgJar4UV1AqTvd9KqW1O9AyIhgRVUl=w408-h612-k-no,true,8 am–4:30 pm,8 am–10 pm,8 am–4:30 pm,8 am–4:30 pm,9 am–2 pm,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Little+River+Township+Fayetteville+NC/@35.0523673,-78.8783774,14z",2025-12-16T22:04:33.809Z,Identifies as women-owned,,
https://www.google.com/maps/place/JosephCareRX/data=!4m7!3m6!1s0x89ab6bc655c8b2b3:0xe166c1d6d43df128!8m2!3d35.0466364!4d-78.9181976!16s%2Fg%2F11vrrgw6p8!19sChIJs7LIVcZrq4kRKPE91NbBZuE,JosephCareRX,5.0,8,Wellness center,"2504 Raeford Rd # 101, Fayetteville, NC 28305, United States","23WJ+MP Fayetteville, North Carolina, USA",https://josephcarerx.com/,+1 910-239-4980,Closes soon · 6 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM-bOjswMj_Tfzp4jnc4PSJTUW_jIfUZz7TLRF6=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Little+River+Township+Fayetteville+NC/@35.0523673,-78.8783774,14z",2025-12-16T22:04:38.732Z,,,
https://www.google.com/maps/place/Fayetteville+Skin+and+Body+Aesthetics/data=!4m7!3m6!1s0x89ab14a2e614e6e5:0xa51ad42372c04b43!8m2!3d35.0387895!4d-78.9385647!16s%2Fg%2F1tgh8f81!19sChIJ5eYU5qIUq4kRQ0vAciPUGqU,Fayetteville Skin and Body Aesthetics,1.0,2,Doctor,"1367 Walter Reed Rd # 101, Fayetteville, NC 28304, United States","23Q6+GH Fayetteville, North Carolina, USA",http://www.fayettevilleskinandbodyaesthetics.com/,+1 910-486-7006,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNbZTaWdC0IJTU1ZVMu-o3VswTSfhbmNK7iA938=w408-h304-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Little+River+Township+Fayetteville+NC/@35.0523673,-78.8783774,14z",2025-12-16T22:04:43.620Z,,,
https://www.google.com/maps/place/Stedman+Medical+Care/data=!4m7!3m6!1s0x89ab0b21cdd919b1:0x5e3d06c6f4072406!8m2!3d35.0164914!4d-78.7055874!16s%2Fg%2F1trxfkhk!19sChIJsRnZzSELq4kRBiQH9MYGPV4,Stedman Medical Care,4.8,176,Medical clinic,"114 Forte Rd, Stedman, NC 28391, United States","278V+HQ Stedman, North Carolina, USA",https://www.capefearvalley.com/locations/stedman-medical-care,+1 910-485-6228,"Closed · Opens 8 am Wed

Confirmed by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q9aTclzJQ1xfv9fQoDBnLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.1178&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Stedman+Fayetteville+NC/@35.0135686,-78.6937264,14z",2025-12-16T22:04:56.691Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Wade+Fayetteville+NC/@35.160599,-78.7297225,14z",2025-12-16T22:05:04.586Z,,,No new results found
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Parkton+Fayetteville+NC/@34.9026635,-79.0116971,14z",2025-12-16T22:05:12.321Z,,,No new results found
