placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,query,timestamp,info,tuesday,thursday,friday,saturday,sunday,monday,attributes,isBlackOwned,error
https://www.google.com/maps/place/Michigan+Adult+%26+Child+Medicine/data=!4m7!3m6!1s0x8824da683133a5cb:0x1540b0a28ed716e5!8m2!3d42.5075083!4d-83.0041146!16s%2Fg%2F1tdrxyl4!19sChIJy6UzMWjaJIgR5RbXjqKwQBU,Michigan Adult & Child Medicine,3.8,,Medical Center,"11885 12 Mile Rd, Warren, MI 48093, United States","GX5W+29 Warren, Michigan, USA",http://www.macmpc.net/,+1 586-751-0732,Closed · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l98mMC5ixEOvQrYkrOC4tA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.481325&pitch=0&thumbfov=100,true,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:58:34.715Z,,,,,,,,,,
https://www.google.com/maps/place/Dr.+Deanna+Denysenko/data=!4m7!3m6!1s0x8824d98b90be5e87:0x9879cae142bd7a37!8m2!3d42.5160022!4d-82.9887359!16s%2Fg%2F11rwxf7qtn!19sChIJh16-kIvZJIgRN3q9QuHKeZg,Dr. Deanna Denysenko,,,Pediatrician,"30061 Schoenherr Rd # A, Warren, MI 48088, United States","G286+CG Warren, Michigan, USA",https://www.northpointepediatrics.com/providers/deanna-denysenko-do,+1 586-558-2111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fJPeKCI27Jc4Yr7gR6vO6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.26447&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:58:37.429Z,,,,,,,,,,
"https://www.google.com/maps/place/Jennifer+M.+Hanna,+DO/data=!4m7!3m6!1s0x8824d9ea4dfcc95b:0x2b72b0c2b6799dac!8m2!3d42.4952707!4d-82.9862384!16s%2Fg%2F11j02zc_31!19sChIJW8n8TerZJIgRrJ15tsKwcis","Jennifer M. Hanna, DO",4.9,,Family practice physician,"27450 Schoenherr Rd #400, Warren, MI 48088, United States","F2W7+4G Warren, Michigan, USA",,+1 586-582-7550,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wE_kPJQfGmBU8WmqRUgL4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.73532&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:58:39.988Z,,,,,,,,,,
https://www.google.com/maps/place/Dr.+Zef+Markaj+Cosmetic+Foot+%26+Ankle+Surgery+P.C./data=!4m7!3m6!1s0x8824d18b1e2931c3:0xe8919d3ba9b9b2f3!8m2!3d42.4909369!4d-83.0479193!16s%2Fg%2F11q4k52gpm!19sChIJwzEpHovRJIgR87K5qTudkeg,Dr. Zef Markaj Cosmetic Foot & Ankle Surgery P.C.,4.9,,Podiatrist,"5700 E 11 Mile Rd, Warren, MI 48091, United States","FXR2+9R Warren, Michigan, USA",https://www.cosmeticfootandankle.com/,+1 586-393-1364,Closes soon · 7:30 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOg6-bluqKCQfj37kQxAzZD2DyHLkJStfgoLMVj=w408-h268-k-no,true,7:30 am–7:30 pm,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:58:44.549Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Brian+T.+Engel,+MD/data=!4m7!3m6!1s0x8824d98b908d0bf3:0x2013bb86975b8d42!8m2!3d42.5160039!4d-82.9886783!16s%2Fg%2F1tgn5bzd!19sChIJ8wuNkIvZJIgRQo1bl4a7EyA","Dr. Brian T. Engel, MD",5.0,,Pediatrician,"30061 Schoenherr Rd # A, Warren, MI 48088, United States","G286+CG Warren, Michigan, USA",,+1 586-558-2111,Closes soon · 7:30 pm · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fJPeKCI27Jc4Yr7gR6vO6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.65573&pitch=0&thumbfov=100,false,8:30 am–7:30 pm,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:58:49.080Z,,,,,,,,,,
"https://www.google.com/maps/place/Jeannette+Marchand-Mateyak,+MD/data=!4m7!3m6!1s0x8824d98b908d0bf3:0xad9987090fe8ee38!8m2!3d42.5160004!4d-82.9887935!16s%2Fg%2F1vk6zvw0!19sChIJ8wuNkIvZJIgROO7oDwmHma0","Jeannette Marchand-Mateyak, MD",5.0,,Pediatrician,"30061 Schoenherr Rd # A, Warren, MI 48088, United States","G286+CF Warren, Michigan, USA",http://www.northpointepediatrics.com/,+1 586-558-2111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fJPeKCI27Jc4Yr7gR6vO6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.92053&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:58:51.612Z,,,,,,,,,,
https://www.google.com/maps/place/Madison+Heights+Urgent+Care+%26+Pediatrics/data=!4m7!3m6!1s0x8824cff8959090d7:0x2bc79d175886f31a!8m2!3d42.5224263!4d-83.0857788!16s%2Fg%2F11b769fwj6!19sChIJ15CQlfjPJIgRGvOGWBedxys,Madison Heights Urgent Care & Pediatrics,3.3,,Pediatrician,"31200 Dequindre Rd, Warren, MI 48092, United States","GWC7+XM Warren, Michigan, USA",https://www.facebook.com/Madison-Heights-Urgent-Care-Pediatrics-2502143796675755/,+1 586-939-1800,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4701AZhDOby8B-I_03Zj-HR5hi0q93xC-DLFanlgRdZznLLLLPXjTbo0Nvpfn8_IxQWX8Iw6Iwy6mhvcDLvgRcYAPf_sdKdbkGybk3sKoBd8O0EpQrGx1mHo-gfsW_ytKqeNTvA=w408-h544-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:58:56.188Z,,,,,,,,,,
https://www.google.com/maps/place/Leo+Christina+F+DO/data=!4m7!3m6!1s0x8824d98b908d0bf3:0x41d57b0e2fe026f8!8m2!3d42.5160039!4d-82.9886783!16s%2Fg%2F1263pcyby!19sChIJ8wuNkIvZJIgR-CbgLw571UE,Leo Christina F DO,5.0,,Pediatrician,"30061 Schoenherr Rd # A, Warren, MI 48088, United States","G286+CG Warren, Michigan, USA",http://www.northpointepediatrics.com/,+1 586-558-2111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fJPeKCI27Jc4Yr7gR6vO6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.65573&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:58:59.149Z,,,,,,,,,,
"https://www.google.com/maps/place/Michigan+adult+and+child+medicine/@42.5142293,-83.0226779,17z/data=!3m1!4b1!4m6!3m5!1s0x8824dab3709b77cd:0x8a966081f51dac74!8m2!3d42.5142293!4d-83.0226779!16s%2Fg%2F11c6cy3xxm",Michigan adult and child medicine,3.0,,Medical clinic,"8545 Common Rd #200, Warren, MI 48098, United States","GX7G+MW Warren, Michigan, USA",http://macmpc.net/,+1 586-751-0732,,,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:03.642Z,,,,,,,,,,
https://www.google.com/maps/place/Husain+Arastu/data=!4m7!3m6!1s0x8824da11b00bffff:0xf49340d9081079d4!8m2!3d42.5060114!4d-83.0072446!16s%2Fg%2F11rkj9by37!19sChIJ__8LsBHaJIgR1HkQCNlAk_Q,Husain Arastu,2.3,,Pediatrician,"28771 Hoover Rd, Warren, MI 480934152, United States","GX4V+C4 Warren, Michigan, USA",,+1 586-573-0100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NQRGaYLgXbAz4dtVeDCLNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.11282&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:06.122Z,,,,,,,,,,
https://www.google.com/maps/place/Sundus+Rummani-Askar/data=!4m7!3m6!1s0x8824d0a5c6eda549:0x14acbd3c574067b6!8m2!3d42.4884967!4d-83.0057169!16s%2Fg%2F11p07b8z6z!19sChIJSaXtxqXQJIgRtmdAVzy9rBQ,Sundus Rummani-Askar,3.7,,Pediatrician,"26440 Hoover Rd C, Warren, MI 48089, United States","FXQV+9P Warren, Michigan, USA",https://providers.corewellhealth.org/provider/sundus-f-rummani-askar/3190202,+1 586-427-1337,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WSSEWiyuzUzMfW4DnbFlpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.51297&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:08.491Z,,,,,,,,,,
"https://www.google.com/maps/place/Michigan+Adult+%26+Child+Med:+Byrne+John+J+MD/@42.5075083,-83.0041146,17z/data=!3m1!4b1!4m6!3m5!1s0x8824da683133a5cb:0x13e0aa5f23249771!8m2!3d42.5075083!4d-83.0041146!16s%2Fg%2F1tdy9pqw",Michigan Adult & Child Med: Byrne John J MD,3.0,,Internist,"11885 12 Mile Rd #100a, Warren, MI 48093, United States","GX5W+29 Warren, Michigan, USA",http://www.macmpc.net/,+1 586-751-0732,,,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:13.125Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Alexia+E.+Minanov,+MD/data=!4m7!3m6!1s0x8824d98b908d0bf3:0xc22dd2d21c2fa4d0!8m2!3d42.5160039!4d-82.9886783!16s%2Fg%2F1tf6xzn9!19sChIJ8wuNkIvZJIgR0KQvHNLSLcI","Dr. Alexia E. Minanov, MD",,,Pediatrician,"30061 Schoenherr Rd # A, Warren, MI 48088, United States","G286+CG Warren, Michigan, USA",,+1 586-558-2111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fJPeKCI27Jc4Yr7gR6vO6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.65573&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:15.744Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Anita+S.+Kumar,+MD/data=!4m7!3m6!1s0x8824da444b64fab9:0xbc21d51ad66789!8m2!3d42.5221171!4d-83.0219994!16s%2Fg%2F1vxvjgx7!19sChIJufpkS0TaJIgRiWfWGtUhvAA","Dr. Anita S. Kumar, MD",,,Pediatrician,"8600 Chicago Rd, Warren, MI 48093, United States","GXCH+R6 Warren, Michigan, USA",,+1 586-826-3300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9BHqC6C4x7VyqiTmhPzVwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.8068&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:18.228Z,,,,,,,,,,
https://www.google.com/maps/place/Pediatric+Dental+Center/data=!4m7!3m6!1s0x8824da0f35f59f59:0x219138837b588df4!8m2!3d42.5089912!4d-83.0679779!16s%2Fg%2F1tjxg8pc!19sChIJWZ_1NQ_aJIgR9I1Ye4M4kSE,Pediatric Dental Center,4.5,,Dentist,"29421 Ryan Rd, Warren, MI 48092, United States","GW5J+HR Warren, Michigan, USA",http://www.pdconline.com/,+1 586-754-6300,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipONOjr2_RhjeU12YfweDHnRsY_FusVy2_GZGkm7=w408-h306-k-no,true,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:23.052Z,,,,,,,,,,
"https://www.google.com/maps/place/Tariq+Sabir/@42.5075083,-83.0041146,17z/data=!3m1!4b1!4m6!3m5!1s0x8824da109ef1cd45:0xda8d7c2f48c36a76!8m2!3d42.5075083!4d-83.0041146!16s%2Fg%2F11rwxg4xxt",Tariq Sabir,,,Pediatrician,"11885 12 Mile Rd #100a, Warren, MI 48093, United States",,,+1 586-576-1615,,,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:27.524Z,,,,,,,,,,
"https://www.google.com/maps/place/Ava+Peera,+DO/data=!4m7!3m6!1s0x8824c908686aaaab:0xc0490446dd38b558!8m2!3d42.5142293!4d-83.0226779!16s%2Fg%2F11ty7v9d_2!19sChIJq6pqaAjJJIgRWLU43UYEScA","Ava Peera, DO",4.6,,Family practice physician,"8545 Common Rd Suit 280, Warren, MI 48093, United States","GX7G+MW Warren, Michigan, USA",https://doctors.beaumont.org/provider/Ava+P+Peera/2587349?utm_source=GoogleBusiness&utm_content=Homepage,+1 586-393-3025,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipMkf9HoWc7mRSAJnD689fkfmv-7Niu7HZICFja0=w628-h240-k-no,true,7 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:32.032Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Maan+A.+Askar,+MD/data=!4m7!3m6!1s0x8824d0a5c6eda537:0x5e49cfa69fa03821!8m2!3d42.4884967!4d-83.0057169!16s%2Fg%2F11b70_s8xc!19sChIJN6XtxqXQJIgRITign6bPSV4","Dr. Maan A. Askar, MD",2.4,,Family practice physician,"26440 Hoover Rd C, Warren, MI 48089, United States","FXQV+9P Warren, Michigan, USA",https://rymap.org/business/dr-maan-a-askar-md-0ymck5,+1 586-427-1337,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kEX6FCw1WtI5-T21Fg9Obw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.489597&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:34.540Z,,,,,,,,,,
"https://www.google.com/maps/place/Kristen+F.+Panozzo,+DO/data=!4m7!3m6!1s0x8824da38925f55b7:0x778350a236f5ac10!8m2!3d42.5209936!4d-83.0135211!16s%2Fg%2F11bv38fxkf!19sChIJt1VfkjjaJIgREKz1NqJQg3c","Kristen F. Panozzo, DO",4.1,,Family practice physician,"11270 E Thirteen Mile Rd #4, Warren, MI 48093, United States","GXCP+9H Warren, Michigan, USA",https://healthcare.ascension.org/find-care/provider/1649238817/kristen-panozzo,+1 586-574-0630,,https://lh3.googleusercontent.com/p/AF1QipOgA7M2j4Rd8j4-36yRA9W_B7NFruOQfyt753m5=w408-h510-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:37.006Z,,,,,,,,,,
"https://www.google.com/maps/place/Mary+E.+Steele,+MD/data=!4m7!3m6!1s0x8824da683133a5cb:0x7ff697a55fcf7337!8m2!3d42.5075083!4d-83.0041146!16s%2Fg%2F1tgc0d8r!19sChIJy6UzMWjaJIgRN3PPX6WX9n8","Mary E. Steele, MD",3.8,,Internist,"11885 12 Mile Rd #100a, Warren, MI 48093, United States","GX5W+29 Warren, Michigan, USA",http://macmpc.net/,+1 586-751-0732,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l98mMC5ixEOvQrYkrOC4tA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.481325&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:39.525Z,,,,,,,,,,
"https://www.google.com/maps/place/Alshefa+Family+Pediaatric,PLLC/data=!4m7!3m6!1s0x8824db8b622309b5:0xd03de0cca05c1e2d!8m2!3d42.5046793!4d-83.0670087!16s%2Fg%2F11mw7l9_rb!19sChIJtQkjYovbJIgRLR5coMzgPdA","Alshefa Family Pediaatric,PLLC",3.0,,Medical clinic,"28780 Ryan Rd, Warren, MI 48092, United States","GW3M+V5 Warren, Michigan, USA",,+1 586-261-6201,Closed · Opens 10 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-16gb_FOC_p1VcLa78TQdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.00438&pitch=0&thumbfov=100,true,Closed,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:44.281Z,,,,,,,,,,
"https://www.google.com/maps/place/Jon+Mackey/@42.5168072,-82.9886724,17z/data=!3m1!4b1!4m6!3m5!1s0x8824d98bec259e65:0xa1929b56ad70aaa5!8m2!3d42.5168072!4d-82.9886724!16s%2Fg%2F11tn6lfgf1",Jon Mackey,5.0,,Internist,"30117 Schoenherr Rd # 100, Warren, MI 480886854, United States","G286+PG Warren, Michigan, USA",,+1 586-751-8844,,,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:48.592Z,,,,,,,,,,
"https://www.google.com/maps/place/Alling-Jones,+Lynn+M+DO/data=!4m7!3m6!1s0x8824d98b908d0bf3:0x6a462791dfe0f1a7!8m2!3d42.5160039!4d-82.9886783!16s%2Fg%2F1tf5l87v!19sChIJ8wuNkIvZJIgRp_Hg35EnRmo","Alling-Jones, Lynn M DO",,,Pediatrician,"30061 Schoenherr Rd # A, Warren, MI 48088, United States","G286+CG Warren, Michigan, USA",http://www.northpointepediatrics.com/,+1 586-558-2111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fJPeKCI27Jc4Yr7gR6vO6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.65573&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:51.025Z,,,,,,,,,,
https://www.google.com/maps/place/Sparkle+Dental/data=!4m7!3m6!1s0x8824d9892735413f:0x52666f556274b080!8m2!3d42.5264986!4d-83.0074108!16s%2Fg%2F1yglpdfm1!19sChIJP0E1J4nZJIgRgLB0YlVvZlI,Sparkle Dental,4.7,,Dentist,"31690 Hoover Rd, Warren, MI 48093, United States","GXGV+H2 Warren, Michigan, USA",https://www.sparkle-dental.com/?utm_source=GMBlisting&utm_medium=organic,+1 586-619-3920,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipOux6cUwXUSDlWN0_tqKJlvf4jdFKJ6sUbcdgDY=w412-h240-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:55.671Z,LGBTQ+ friendly,,,,,,,,,
"https://www.google.com/maps/place/Ascension+Macomb-Oakland+Hospital,+Warren+-+Cardiology/data=!4m7!3m6!1s0x8824db8ff36cc82b:0x7b1e1f9a069928a9!8m2!3d42.5058045!4d-83.0054187!16s%2Fg%2F11f663137x!19sChIJK8hs84_bJIgRqSiZBpofHns","Ascension Macomb-Oakland Hospital, Warren - Cardiology",3.4,,Cardiologist,"11800 12 Mile Rd, Warren, MI 48093, United States","GX4V+8R Warren, Michigan, USA",,+1 866-501-3627,,https://lh3.googleusercontent.com/p/AF1QipOuScC_iDwz3cgLU0_ule2LRzN_ytxl0gYxHFwq=w426-h240-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-10T23:59:58.116Z,,,,,,,,,,
"https://www.google.com/maps/place/Daniel+Lebovic/@42.5075083,-83.0041146,17z/data=!3m1!4b1!4m6!3m5!1s0x8824da109ef1cd45:0xc0aa3f74c27c2369!8m2!3d42.5075083!4d-83.0041146!16s%2Fg%2F11p07bjpv2",Daniel Lebovic,,,Internist,"11885 12 Mile Rd #100a, Warren, MI 48093, United States",,,+1 248-680-8000,,,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-11T00:00:02.586Z,,,,,,,,,,
https://www.google.com/maps/place/Corewell+Health+Family+Medicine+-+8545+Common+Rd/data=!4m7!3m6!1s0x8824d0a796f377df:0x9ee66d20cbb810b5!8m2!3d42.5142293!4d-83.0226779!16s%2Fg%2F1v9gw2l2!19sChIJ33fzlqfQJIgRtRC4yyBt5p4,Corewell Health Family Medicine - 8545 Common Rd,3.3,,Medical clinic,"8545 Common Rd Suit 280, Warren, MI 48093, United States","GX7G+MW Warren, Michigan, USA",https://www.beaumont.org/locations/beaumont-associated-family-care-physicians-warren?utm_source=GoogleBusiness&utm_content=Homepage,+1 586-393-3025,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipO5wEO3ADMelaHJF0MYxAOuU0bIY-h7dmqSf1iU=w408-h271-k-no,true,7 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-11T00:00:07.625Z,,,,,,,,,,
https://www.google.com/maps/place/Redwood+Dental+Warren/data=!4m7!3m6!1s0x8824d988961c8815:0xc0f0aa128a3f8653!8m2!3d42.5221349!4d-82.990362!16s%2Fg%2F1tdd5wz5!19sChIJFYgclojZJIgRU4Y_ihKq8MA,Redwood Dental Warren,4.8,,Cosmetic dentist,"13403 E Thirteen Mile Rd, Warren, MI 48088, United States","G2C5+VV Warren, Michigan, USA",https://warren.smilepartnersusa.com/,+1 586-979-2800,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipO_Zh4qb4YSqXRIOLXZ9QcoZ_hXJ0AALw2NKlg6=w408-h544-k-no,true,7 am–7 pm,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-11T00:00:12.208Z,,,,,,,,,,
"https://www.google.com/maps/place/Kirsten+Miller-Unger,+MD/data=!4m7!3m6!1s0x8824d98b908d0bf3:0xe4dcf82d8917d545!8m2!3d42.5160004!4d-82.9887935!16s%2Fg%2F1tf7srsq!19sChIJ8wuNkIvZJIgRRdUXiS343OQ","Kirsten Miller-Unger, MD",,,Pediatrician,"30061 Schoenherr Rd # A, Warren, MI 48088, United States","G286+CF Warren, Michigan, USA",http://www.northpointepediatrics.com/,+1 586-558-2111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fJPeKCI27Jc4Yr7gR6vO6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.92053&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-11T00:00:14.690Z,,,,,,,,,,
"https://www.google.com/maps/place/Soumya+V+Panchagnula,+MD/data=!4m7!3m6!1s0x8824da444b64fab9:0x9bc1de73599fe58f!8m2!3d42.5221989!4d-83.0220441!16s%2Fg%2F11b7q754yl!19sChIJufpkS0TaJIgRj-WfWXPewZs","Soumya V Panchagnula, MD",4.1,,Family practice physician,"8600 Chicago Rd, Warren, MI 48093, United States","GXCH+V5 Warren, Michigan, USA",https://www.henryford.com/physician-directory/p/panchagnula-soumya?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 800-436-7936,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNPH4-0fKvWcyR1U0z7Kr_0Zu3nagm3h_IEUM6j=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-11T00:00:19.426Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Shams+H.+Arastu,+MD/data=!4m7!3m6!1s0x8824da100b7ea9e3:0xb30ee5c1a49584ce!8m2!3d42.5057713!4d-83.0048137!16s%2Fg%2F1tf1pg8v!19sChIJ46l-CxDaJIgRzoSVpMHlDrM","Dr. Shams H. Arastu, MD",,,Pediatrician,"11800 12 Mile Rd, Warren, MI 48093, United States","GX4W+83 Warren, Michigan, USA",,+1 586-573-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L8Y8szt_xgY2G5a_Zav9UA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.78358&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-11T00:00:21.911Z,,,,,,,,,,
"https://www.google.com/maps/place/Wael+M.+Abukwaik,+MD/data=!4m7!3m6!1s0x8824dba39684c155:0xa4bbee23cd983a1!8m2!3d42.5056203!4d-83.004879!16s%2Fg%2F11s_vg2fvg!19sChIJVcGElqPbJIgRoYPZPOK-Swo","Wael M. Abukwaik, MD",,,Pediatrician,"Neonatology Department, 11800 12 Mile Rd, Warren, MI 48093, United States","GX4W+62 Warren, Michigan, USA",https://healthcare.ascension.org/doctors/1801345798/wael-mazen-abukwaik-warren-mi?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,+1 313-343-3368,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L8Y8szt_xgY2G5a_Zav9UA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.8579&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-11T00:00:24.399Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Carey+C.+Linden,+MD/data=!4m7!3m6!1s0x8824da310f65d483:0xb4c8f0af25835c1a!8m2!3d42.5268652!4d-83.0073164!16s%2Fg%2F1thcszft!19sChIJg9RlDzHaJIgRGlyDJa_wyLQ","Dr. Carey C. Linden, MD",3.7,,Allergist,"31730 Hoover Rd STE A, Warren, MI 48093, United States","GXGV+P3 Warren, Michigan, USA",,+1 586-268-9222,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sn0RAoi0Ne81VHJs_EK2oQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.07414&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-11T00:00:27.279Z,,,,,,,,,,
"https://www.google.com/maps/place/Lani+R+Devaney,+DO/data=!4m7!3m6!1s0x8824db319bc33713:0x70c3f5711649da36!8m2!3d42.54936!4d-83.0731324!16s%2Fg%2F11b7xlp8nt!19sChIJEzfDmzHbJIgRNtpJFnH1w3A","Lani R Devaney, DO",5.0,,Pediatrician,"3500 15 Mile Rd, Sterling Heights, MI 48310, United States","GWXG+PP Sterling Heights, Michigan, USA",https://www.henryford.com/physician-directory/d/devaney-lani?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 866-434-2090,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPjHPYb8EGij68-1b6WJ4RywrwwTKGc0wtAMXzw=w426-h240-k-no,true,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Warren+MI/@42.5144566,-83.0146526,14z",2026-02-11T00:00:32.016Z,,,,,,,,,,
