placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Grotberg+Electric+West+LLC/data=!4m7!3m6!1s0x5361c25b11f7febd:0x6f7ab4e0eab5223a!8m2!3d47.760353!4d-116.815676!16s%2Fg%2F11g8chwd9d!19sChIJvf73EVvCYVMROiK16uC0em8,Grotberg Electric West LLC,4.9,114,Electrician,"2147 Hayden Ave # 2, Hayden, ID 83835, United States","Q56M+4P Hayden, Idaho, USA",http://www.grotbergelectricwest.com/,+1 208-618-2019,"Closed · Opens 7 am Mon

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN7uZROKGrIVd7GwNcsv5wnEtcTdB6l5cGdVM_x=w408-h373-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:19:45.613Z,,,
https://www.google.com/maps/place/AllStar+Pro+Movers+LLLP/data=!4m7!3m6!1s0xd3a4d4d59ce5401:0xeb5585c0c96a3aa4!8m2!3d47.6953001!4d-116.8016375!16s%2Fg%2F11vrfpp2y8!19sChIJAVTOWU1NOg0RpDpqycCFVes,AllStar Pro Movers LLLP,5.0,243,Moving company,"2005 N Lakewood Dr #102, Coeur d'Alene, ID 83814, United States","M5WX+48 Coeur d'Alene, Idaho, USA",http://www.allstarpromovers.com/,+1 208-292-7780,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNP--h7PoY0j7TDztsFbSEovU8Iu7CxFi_BEYTa=w408-h271-k-no,true,9 am–5 pm,10 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:19:50.671Z,,,
https://www.google.com/maps/place/Platt+Electric+Supply/data=!4m7!3m6!1s0x5361c1286a8b45a5:0x9a7ea924631748ff!8m2!3d47.722058!4d-116.7956108!16s%2Fg%2F1tk1mnpq!19sChIJpUWLaijBYVMR_0gXYySpfpo,Platt Electric Supply,4.5,30,Electrical supply store,"660 W Dalton Ave, Coeur d'Alene, ID 83814, United States","P6C3+RQ Coeur d'Alene, Idaho, USA",https://www.platt.com/platt-electric-supply/ID/Coeur-d-Alene/StoreLocationDetail.aspx?id=51&utm_source=local-listings&utm_medium=organic&utm_content=GMB,+1 208-664-2178,"Closed · Opens 6:30 am Mon

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMe6YXBlNG-znuv5TC7LfsPnNqFJBaGbdldHarH=w427-h240-k-no,true,Closed,Closed,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:19:55.683Z,,"Electrical supply chain with a wide range of products including generators, lighting, tools & fuses. · In-store pick-up · Delivery",
https://www.google.com/maps/place/Platinum+Electric/data=!4m7!3m6!1s0x71f2c5a306e91a7:0x7bc8d7147021266f!8m2!3d47.7368104!4d-116.8315616!16s%2Fg%2F11lchy8ppq!19sChIJp5FuMFosHwcRbyYhcBTXyHs,Platinum Electric,5.0,22,Electrician,"3330 Accipter Dr, Coeur d'Alene, ID 83815, United States","P5P9+P9 Coeur d'Alene, Idaho, USA",https://www.platinumelectricny.com/,+1 208-277-6157,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM12iKw40aDnshyNoMukTlpbeqhHwZvwPvfNp0d=w426-h240-k-no,true,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–1 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:20:00.470Z,,,
https://www.google.com/maps/place/Phase+Electric/data=!4m7!3m6!1s0x6834db5baa69438b:0xf2c7320374debdac!8m2!3d47.7029084!4d-116.8727689!16s%2Fg%2F11rxpyhdtp!19sChIJi0NpqlvbNGgRrL3edAMyx_I,Phase Electric,5.0,14,Electrician,"5637 Steamboat Bend, Post Falls, ID 83854, United States","P43G+5V Post Falls, Idaho, USA",https://phaseelectric.org/,+1 206-450-7793,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipO3LihvkVFuhSv-Jiq2uCncxAlKoIjE6y9JkS2t=w408-h273-k-no,true,Closed,Closed,6 am–5:30 pm,6 am–5:30 pm,6 am–5:30 pm,6 am–5:30 pm,6 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:20:05.537Z,,,
https://www.google.com/maps/place/CC+Electric/data=!4m7!3m6!1s0x68cbe72cb2575511:0x303184f3ce9784f!8m2!3d47.5545774!4d-116.806333!16s%2Fg%2F11ryq8wyfz!19sChIJEVVXsizny2gRT3jpPE8YAwM,CC Electric,5.0,25,Electrician,,,https://www.ccelectriccda.com/,+1 208-929-8108,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMSn1Azkw81nI48MrgYxyzU1FS3LqIdPtNG09no=w408-h271-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:20:10.440Z,,,
https://www.google.com/maps/place/Bobby+Combs+RV+Centers+-+CDA/data=!4m7!3m6!1s0x5361c6c7c6b61caf:0xd6d867a2f67bfe2c!8m2!3d47.7001215!4d-116.801989!16s%2Fg%2F11bzrq3wzq!19sChIJrxy2xsfGYVMRLP579qJn2NY,Bobby Combs RV Centers - CDA,4.5,232,RV dealer,"1212 West Appleway Ave., Coeur d'Alene, ID 83814, United States","P52X+26 Coeur d'Alene, Idaho, USA",https://www.bobbycombsrvcenter.com/locations/coeur-dalene,+1 208-966-4137,"Open · Closes 5 pm

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz9tSYB84Ddog9Gm5caiJiyrOQTpM331FvymQ4w7pc6vvpyPE5pgi1gnxBGS9c9U7BvKNKLY0elAUpIMm8j01FGBSMkNZfbcxm5_fIG9p9FGDpFZ5gLom_0Z8n-UIjAVkikN3KW=w426-h240-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:20:15.310Z,Identifies as veteran-owned,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Professional+Lighting+%26+Elec/data=!4m7!3m6!1s0x5361c7015ebef60f:0xfa0813a4e7334b20!8m2!3d47.6873661!4d-116.75069!16s%2Fg%2F1tgk099y!19sChIJD_a-XgHHYVMRIEsz56QTCPo,Professional Lighting & Elec,5.0,2,Electrician,"1737 N Johnson Rd, Coeur d'Alene, ID 83814, United States","M6PX+WP Coeur d'Alene, Idaho, USA",,+1 208-765-0401,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_QAwwn1b6TGodzMevumq4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.12857&pitch=0&thumbfov=100,false,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:20:20.284Z,,,
https://www.google.com/maps/place/Honest+Plumbing/data=!4m7!3m6!1s0x80ec6c71256ad773:0x480e6176587fd7b4!8m2!3d47.7067631!4d-116.7850244!16s%2Fg%2F11cjnjwsnk!19sChIJc9dqJXFs7IARtNd_WHZhDkg,Honest Plumbing,5.0,244,Plumber,"174 E Neider Ave #502, Coeur d'Alene, ID 83814, United States","P647+PX Coeur d'Alene, Idaho, USA",http://www.honestplumbingnorthidaho.com/,+1 208-210-9055,"Closed · Opens 8 am Mon

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6cDGcVCDIoL_AzyRW1J7SFSprne-dn-MAIKBQbrcAbet1hELXquKa11p4299arG7RQZD6L__0tognX-Gf2wSNoIX2upBLdzUtPiBG80E8IbSlwSNz2VYROZqQujLVAbY4DiU7EA=w408-h306-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:20:25.225Z,,,
"https://www.google.com/maps/place/TEREMARK+Electrical+Group,+LLC/data=!4m7!3m6!1s0x5361c7f89571a19b:0xde9ab5577f9e50!8m2!3d47.7586817!4d-116.7982688!16s%2Fg%2F11kxm98wzg!19sChIJm6FxlfjHYVMRUJ5_V7Wa3gA","TEREMARK Electrical Group, LLC",5.0,82,Electrical installation service,"866 Hayden Ave, Hayden, ID 83835, United States","Q652+FM Hayden, Idaho, USA",http://teremarkele.com/,+1 208-771-1178,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMiriQRKUSfQUxNgLMtVhrHIwU8lN9bPCoGnIPA=w408-h272-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:20:30.162Z,Identifies as women-owned,,
https://www.google.com/maps/place/Innovative+Electrical+Systems+llc/data=!4m7!3m6!1s0x5361c1309838719f:0x102d14b114c1335e!8m2!3d47.7442142!4d-116.8645154!16s%2Fg%2F11klrlwr69!19sChIJn3E4mDDBYVMRXjPBFLEULRA,Innovative Electrical Systems llc,5.0,12,Electrician,"5810 W Prairie Ave, Post Falls, ID 83854, United States","P4VP+M5 Post Falls, Idaho, USA",,+1 208-818-0263,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMOZQt-aoqkAucAcp0zSDIsPCyoDn7LM5PJ3C2F=w408-h544-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:20:35.522Z,,,
https://www.google.com/maps/place/Cogo+Capital/data=!4m7!3m6!1s0x5361c65c18ef1f69:0xd130945020c53394!8m2!3d47.6728217!4d-116.7764426!16s%2Fg%2F1ptzcvfbk!19sChIJaR_vGFzGYVMRlDPFIFCUMNE,Cogo Capital,3.7,102,Mortgage lender,"701 E Front Ave, Coeur d'Alene, ID 83814, United States","M6FF+4C Coeur d'Alene, Idaho, USA",https://cogocapital.com/,+1 800-473-6051,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iUq8rKpjOJ1me93kS-cz1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.229195&pitch=0&thumbfov=100,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:20:40.276Z,,,
https://www.google.com/maps/place/Andy%27s+Heating+Cooling+%26+Stove/data=!4m7!3m6!1s0x5361c0ec0e320699:0x339eaca2e47579f6!8m2!3d47.7427147!4d-116.7863586!16s%2Fg%2F1tnpkp1f!19sChIJmQYyDuzAYVMR9nl15KKsnjM,Andy's Heating Cooling & Stove,4.9,1206,Heating contractor,"7800 N Government Wy, Dalton Gardens, ID 83815, United States","P6V7+3F Dalton Gardens, Idaho, USA",https://www.andysheating.com/,+1 208-772-4570,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNzpv6clknEc8SooWwrNY7W_5-FGpMoBjAhafmY=w426-h240-k-no,true,Open 24 hours,Open 24 hours,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:20:45.159Z,,,
https://www.google.com/maps/place/Honest+Electric+LLC/data=!4m7!3m6!1s0xe5e507c0e434a57:0x403c14bb1968e4fb!8m2!3d47.8080684!4d-116.4723476!16s%2Fg%2F11m5_14qpw!19sChIJV0pDDnxQXg4R--RoGbsUPEA,Honest Electric LLC,5.0,48,Electrician,,,https://www.honestelectric208.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 208-292-2498,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMHV39cRe0dUEuFStgQRUjo6qbdWKaXZz4EJ9IY=w408-h544-k-no,true,Closed,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:20:50.061Z,,,
https://www.google.com/maps/place/Selkirk+Electric+and+Integration+LLC/data=!4m7!3m6!1s0x8219db5a742a5e7:0xdc47e6c4df80e65b!8m2!3d47.758583!4d-116.809407!16s%2Fg%2F11v42wqx9s!19sChIJ56VCp7WdIQgRW-aA38TmR9w,Selkirk Electric and Integration LLC,5.0,39,Electrical installation service,"9524 N Sta St, Hayden, ID 83835, United States","Q55R+C6 Hayden, Idaho, USA",https://www.selkirkelectric.com/,+1 208-889-3309,"Closed · Opens 12 am Mon

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPMKn0waKap_YVA3A4WBgPDJAMT80s8jbyvC1g=w408-h306-k-no,true,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:20:54.875Z,,,
https://www.google.com/maps/place/Walker%27s+Repair/data=!4m7!3m6!1s0x5361c1fcdb3a6333:0xe72812f139d80eca!8m2!3d47.7476979!4d-116.7951503!16s%2Fg%2F11m2gb3ng2!19sChIJM2M62_zBYVMRyg7YOfESKOc,Walker's Repair,4.9,121,Small engine repair service,"655 W Capstone Ct STE E, Hayden Lake, ID 83835, United States","P6X3+3W Hayden Lake, Idaho, USA",https://walkersrepair.com/,+1 208-952-8116,,https://lh3.googleusercontent.com/p/AF1QipM1oN4U87HGPGiQVMc2E5K7_5MB66WY-1pJjL1y=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:00.065Z,,,
https://www.google.com/maps/place/Pawn+1+Coeur+d%27Alene/data=!4m7!3m6!1s0x5361c6f3b0a4cb61:0x4ab3c2873a77cff5!8m2!3d47.6822669!4d-116.7804163!16s%2Fg%2F1tf86rm0!19sChIJYcuksPPGYVMR9c93OofCs0o,Pawn 1 Coeur d'Alene,4.3,148,Pawn shop,"926 N 4th St, Coeur d'Alene, ID 83814, United States","M6J9+WR Coeur d'Alene, Idaho, USA",http://pawn1.com/,+1 208-292-8888,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy2CNI_aPtutxRtQ-iBqPn-sEWqR7-znJlqohSmetPRCyCW8kWzKtvPwVR576DIBpJj9Dm4GqHPhr_yx7xe1HaXAXmBHmHumHhKzr6xHNVlBZOPlkMaYNS6MmK8tvRrCIEYFrQ-=w408-h408-k-no,true,10 am–6 pm,10 am–6 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:05.036Z,,,
https://www.google.com/maps/place/ACI+Northwest/data=!4m7!3m6!1s0x5361c0db5bd69829:0x984955bd61761e1d!8m2!3d47.7316941!4d-116.7859471!16s%2Fg%2F1tk62ss3!19sChIJKZjWW9vAYVMRHR52Yb1VSZg,ACI Northwest,4.7,478,HVAC contractor,"6600 N Government Wy, Dalton Gardens, ID 83815, United States","P6J7+MJ Dalton Gardens, Idaho, USA",https://www.acinw.com/?utm_source=google&utm_medium=organic,+1 208-772-9571,"Closed · Opens 7 am Mon

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOTE2-1q5FmIchAneI5-EBfBj9b7PW7n4bZppVV=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:09.894Z,,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x5361c6cfd4e7012f:0xc415f939d7120375!8m2!3d47.7061122!4d-116.7934481!16s%2Fg%2F1pp2vb998!19sChIJLwHn1M_GYVMRdQMS1zn5FcQ,Harbor Freight,4.4,1107,Hardware store,"410 W Neider Ave suite c, Coeur d'Alene, ID 83815, United States","P644+CJ Coeur d'Alene, Idaho, USA",https://www.harborfreight.com/storelocator/410-w-neider-ave-ste-c-coeur-d%27alene-83815?number=457,+1 208-665-0544,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzoYB5WUBDp73hV5nokGc1A-oP2PXm99p-cG47bR0ZAvhqaxVZxO7-VdhaS6H09X-E2LEJSghA-UhJ87mv5nci5ge5Y6uItfTnc5lFQoZ7dpnOOVeavN22DEIho-ijZH3m0mrHdug=w426-h240-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:14.993Z,,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",
https://www.google.com/maps/place/Northern+Lights+Electric+Inc/data=!4m7!3m6!1s0x5361c723912a9b19:0x9e98a955490b1cab!8m2!3d47.704607!4d-116.763482!16s%2Fg%2F1262k2_58!19sChIJGZsqkSPHYVMRqxwLSVWpmJ4,Northern Lights Electric Inc,5.0,1,Electrician,"1601 E Nettleton Gulch Rd, Coeur d'Alene, ID 83815, United States","P63P+RJ Coeur d'Alene, Idaho, USA",,+1 208-667-3895,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xqANI3BDcRaO17tm2e0byQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.7988&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:17.842Z,,,
https://www.google.com/maps/place/Coeur+D%27Alene+Honda/data=!4m7!3m6!1s0x5361c6b1f3f98439:0x41084c5d78e503ba!8m2!3d47.7011939!4d-116.82358!16s%2Fg%2F1tdrw_47!19sChIJOYT587HGYVMRugPleF1MCEE,Coeur D'Alene Honda,4.7,1565,Honda dealer,"2785 W Seltice Way, Coeur d'Alene, ID 83814, United States","P52G+FH Coeur d'Alene, Idaho, USA",https://www.cdahonda.com/,+1 208-765-5005,,https://lh3.googleusercontent.com/p/AF1QipP3GPnd14xGwAIdBR-qPlt2cH_DVYMtq5qjHB76=w466-h240-k-no,true,8 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:23.250Z,Identifies as veteran-owned,· In-store pick-up,
https://www.google.com/maps/place/North+Coast+Electric/data=!4m7!3m6!1s0x5361c0d59893e553:0x23fa1f45478a9647!8m2!3d47.7186201!4d-116.787131!16s%2Fg%2F1tf0q8ty!19sChIJU-WTmNXAYVMRR5aKR0Uf-iM,North Coast Electric,4.5,11,Electrical supply store,"4105 N Government Wy, Coeur d'Alene, ID 83815, United States","P697+C4 Coeur d'Alene, Idaho, USA",https://www.northcoast.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=coeur-d-alene-branch,+1 208-664-8157,Closed · Opens 6:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipN7KMRfCS4gl0euERmLBV6IeNL6pEMRQC-L-W5Q=w655-h240-k-no,true,Closed,Closed,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:28.205Z,,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Power+House+Electric/data=!4m7!3m6!1s0x5361c1864d7d8705:0x71ff9c228518e91e!8m2!3d47.740298!4d-116.8317056!16s%2Fg%2F11v06wqhyx!19sChIJBYd9TYbBYVMRHukYhSKc_3E,Power House Electric,5.0,2,Electrician,"3396 W Thorndale Loop, Coeur d'Alene, ID 83815, United States","P5R9+48 Coeur d'Alene, Idaho, USA",https://www.powerhouseelectricphecorp.com/,+1 208-699-5850,Closed · Opens 5 am Mon,https://lh3.googleusercontent.com/p/AF1QipPmdFVVt_N7nkbpqJ3Me0JviQBPhiujFZHpYNY3=w408-h285-k-no,true,Closed,Closed,5 am–5 pm,5 am–5 pm,5 am–5 pm,5 am–5 pm,5 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:33.056Z,,,
https://www.google.com/maps/place/Trademark+Heating+and+Cooling/data=!4m7!3m6!1s0x5361c063b6fa6993:0x47da1df1649e1a7a!8m2!3d47.7700749!4d-116.7888553!16s%2Fg%2F1260h0qy7!19sChIJk2n6tmPAYVMRehqeZPEd2kc,Trademark Heating and Cooling,4.8,4376,HVAC contractor,"171 W Lacey Ave, Hayden, ID 83835, United States","Q6C6+2F Hayden, Idaho, USA",https://trademarkmechanical.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*208*trademark-heating-hayden,+1 208-772-5269,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzoOEivzxHKw_G1xymS1iVBpPR_JZDZkV4WAbHJWpY2Oie4iT0fx72fg2hxtiqLAu7sFUPht1FWFR_Q_WF_JhC8JoL9ix9aiJAb4wvnsgF_gbujOjXWK8JQnpTy9CvtiQIvFNy3h46sJdXW=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:37.945Z,,,
https://www.google.com/maps/place/Brancato+Electric/data=!4m7!3m6!1s0x5361c181fe28d1c5:0xf887050a82c8917d!8m2!3d47.7906451!4d-116.7948419!16s%2Fg%2F11vjxp_5n6!19sChIJxdEo_oHBYVMRfZHIggoFh_g,Brancato Electric,5.0,18,Electrician,"13306 N Leavenworth Loop, Hayden, ID 83835, United States","Q6R4+73 Hayden, Idaho, USA",https://brancatoelectric.com/,+1 208-304-8290,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNTc9Mk9e3xrqQXYoeAjrQ_JXiVp9I48-1JJll6=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:42.850Z,,,
https://www.google.com/maps/place/Pride+Electric+Inc/data=!4m7!3m6!1s0x5361c064d62d06bf:0x6064e00e1a3fab9c!8m2!3d47.7431743!4d-116.7845682!16s%2Fg%2F113dg9gp2!19sChIJvwYt1mTAYVMRnKs_Gg7gZGA,Pride Electric Inc,5.0,3,Electrician,"Hayden, ID 83835, United States","P6V8+75 Hayden, Idaho, USA",,+1 208-762-4664,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mgvuTCzLmTkAp13eT0KPzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.29286&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:46.110Z,,,
https://www.google.com/maps/place/Resurrection+Electric/data=!4m7!3m6!1s0x4a21698c765c1bb3:0xf0ac987b66894b61!8m2!3d47.7034444!4d-116.792177!16s%2Fg%2F11x5jlyg09!19sChIJsxtcdoxpIUoRYUuJZnuYrPA,Resurrection Electric,5.0,27,Electrician,,,https://resurrection-electric.com/,+1 208-699-4665,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOjzxsFhLs9l8T7PahC7kUzKe1fQR3bRwBk3L-G=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:50.924Z,,,
https://www.google.com/maps/place/Summit+Technology+Group+dba+Cedar+Creek/data=!4m7!3m6!1s0x5361c70a4fdb9f53:0xb0f327707208d9a7!8m2!3d47.712212!4d-116.78953!16s%2Fg%2F11rvg95c1v!19sChIJU5_bTwrHYVMRp9kIcnAn87A,Summit Technology Group dba Cedar Creek,,,Electrician,"3643 N Cederblom St, Coeur d'Alene, ID 83815, United States","P666+V5 Coeur d'Alene, Idaho, USA",http://www.summit-e.com/,+1 208-618-2006,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5UYdW6x6bAUBnKgZ5--Rmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.83005&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Coeur+d'Alene+ID+ID/@47.6734632,-116.7812225,14z",2026-01-10T23:21:55.679Z,,,
